TRIMAP1,TRIMAP2,label
147.59088,-21.745388,2
66.43473,68.5961,2
-4.390788,-12.37324,4
-56.341354,-48.521896,3
-59.052773,30.656145,1
55.911972,-75.76137,0
146.13037,-2.3797917,2
6.7116766,-75.54365,0
117.04881,-63.69316,0
126.680214,47.690723,2
-53.291496,74.87076,2
-42.852776,17.846378,1
-167.95944,-22.25904,2
65.14206,15.032518,1
-1.6349388,-17.94243,4
-33.560154,-20.844944,4
146.41495,36.991646,2
91.33201,-19.14967,4
-8.942299,16.09663,1
-145.44547,40.549164,2
125.32046,61.57767,2
-63.97196,75.480736,2
-127.482124,10.805445,2
-57.480255,-12.852888,4
92.12339,8.979625,1
20.660074,-66.33369,0
-170.87704,-12.652918,2
-85.86072,38.341053,2
-7.708145,83.11564,2
123.20871,-62.90831,0
-110.06719,-19.457737,4
105.13872,-19.785238,4
107.743866,2.136076,1
-82.64958,-4.7463107,4
57.48453,-69.662575,0
-15.025585,92.916115,2
86.22843,-68.90208,0
44.844955,13.516161,1
16.932064,-9.715046,4
-136.99434,-22.94144,1
41.93843,80.01107,2
-120.35162,-15.14742,1
102.68551,-69.59726,0
133.82729,-11.932409,1
125.53217,-46.885593,0
75.54207,80.192085,2
46.296562,88.09548,2
84.806274,12.201623,1
-68.38635,-40.33906,3
-185.53499,-54.34705,2
102.13664,-18.000536,4
-62.81337,80.42715,2
114.065636,62.24794,2
91.31909,-67.742615,0
124.91812,-57.88135,0
62.888195,-69.45739,0
61.92277,15.546924,1
-31.261787,-74.77014,0
36.708157,71.84081,2
112.167725,0.009083137,1
139.05792,-53.53926,0
-37.467537,83.54804,2
111.38488,-67.02872,0
-75.953186,-53.186047,3
-85.02441,52.994625,2
-69.66443,-15.910753,4
123.75013,-60.885902,0
-51.063713,71.56131,2
141.75543,-44.588394,0
-115.01027,-59.3983,3
-129.98245,-32.481678,4
74.76583,74.64957,2
-37.852737,12.840142,1
-132.97879,-6.6736817,2
-77.02824,73.22576,2
136.93427,39.707462,2
74.14483,32.506004,2
-134.08978,34.17721,2
35.6242,16.935524,1
-187.20247,-42.846184,2
-147.7943,34.906258,2
85.67586,-8.421936,1
34.628155,-15.644381,4
-46.07365,11.41658,1
-150.3333,43.897934,2
-104.901474,62.829628,2
-144.30753,26.356632,2
77.11403,-15.198576,4
-156.61932,11.260434,2
108.59342,54.084694,2
-70.16966,31.540968,2
-48.381413,13.561205,1
18.163698,-10.480086,4
100.73931,6.6329446,1
-109.14503,59.50367,2
-143.15855,-27.402958,1
-185.71616,-37.054665,2
51.602303,11.77485,1
-55.128704,86.40211,2
-140.25381,-16.611483,4
25.16239,88.79751,2
136.81741,-54.09197,0
88.81538,78.45046,2
-170.80496,-8.523803,2
-104.2171,-16.589298,4
-137.32649,36.281136,2
44.437798,-15.6778755,4
11.841448,87.42442,2
-119.689896,57.591652,2
-148.34964,-60.86452,3
-6.4684515,87.77321,2
-13.01004,101.95753,2
-27.64458,-69.27758,0
84.60335,-64.29554,0
148.64426,39.080067,2
124.948784,-61.25775,0
102.5832,-19.266315,4
-0.5319909,16.217396,1
124.491806,-62.857872,0
48.12786,-13.908154,4
86.19954,-18.14738,4
83.14079,-14.923129,4
-126.708374,42.360138,2
10.260782,-7.9675174,4
89.24301,-52.698536,0
-12.095127,-1.5961484,2
18.266027,-73.97423,0
110.44691,14.913872,1
159.37234,-0.4618407,2
105.86548,-19.336199,4
5.8886566,76.897064,2
-82.24014,-60.108963,3
-75.47941,61.35016,2
-114.94068,61.414627,2
42.41334,78.3208,2
85.006325,-74.12374,0
139.51343,-17.609238,1
-121.79508,-64.72521,0
104.0437,-19.090166,4
-9.083759,84.648254,2
112.864456,-60.595184,0
48.867306,-44.98163,3
-163.01921,7.8527255,2
94.65364,-47.841793,3
105.74092,19.463676,2
110.53861,62.890995,2
-88.493835,-52.190826,3
116.47509,-64.701,0
20.671917,82.33205,2
111.02776,64.056625,2
94.40849,69.14405,2
1.4095435,-15.359719,4
-64.46022,64.70817,2
-137.95288,-22.89386,1
-24.298561,-19.793901,4
40.093662,-72.58088,0
125.244804,-60.605957,0
-148.37814,20.864666,2
-9.6010895,82.352745,2
-178.47632,-19.261541,2
-22.60098,-71.431656,0
-112.220184,-57.244366,3
-55.49691,-75.75085,0
45.20213,-73.92523,0
72.92658,82.68063,2
-8.91208,-17.364763,4
123.02095,-62.975468,0
-135.77559,-27.147614,1
39.058655,10.780334,1
98.45697,-48.945263,0
75.31,13.358338,1
-140.36441,4.8152866,2
-10.992906,-9.598551,4
-132.71059,-38.545166,4
-88.73943,15.980322,4
71.611824,-2.6759775,4
-32.12325,-17.614779,4
-129.42812,20.67933,2
-101.70684,-28.47422,4
72.94805,-70.41506,0
-69.01636,37.083065,2
