UMAP1,UMAP2,label
21.363989,-0.6748152,2
10.367947,-3.0501351,2
10.753914,5.683093,4
9.599373,12.500932,3
5.305974,3.404923,1
15.08534,10.208699,0
19.907845,-2.8729236,2
12.26638,9.051751,0
13.250743,14.992372,0
14.504843,-4.155802,2
2.9907615,-0.30739635,2
6.3292036,3.60639,1
0.36908185,10.861129,2
13.493257,0.90842205,1
11.197065,5.862962,4
9.3878145,6.661443,4
16.435213,-3.52417,2
16.859592,4.970711,4
9.034424,2.5739617,1
-1.4320784,5.9052944,2
14.305753,-4.9034767,2
2.254403,-0.0369656,2
0.7104857,6.8073754,2
7.060781,6.4515104,4
15.465047,0.5853197,1
12.922126,9.676303,0
-0.14720196,10.429987,2
2.3657572,3.7278242,2
5.472336,-2.080771,2
12.800281,15.440928,0
4.9618235,8.373515,4
17.565224,4.8583236,4
16.719326,0.7879256,1
6.4837227,6.9305854,4
14.778964,10.648363,0
4.9431043,-3.156938,2
15.272116,12.298759,0
12.148664,1.9251986,1
12.025071,5.0754647,4
2.6246653,9.154803,1
8.647063,-3.1185756,2
3.4566803,7.928469,1
14.501831,13.794566,0
19.48388,0.57190204,1
13.623393,16.300522,0
10.447778,-4.2967052,2
8.656103,-3.922561,2
14.913522,0.58837885,1
8.871874,12.016303,3
1.6393167,13.787872,2
17.3933,4.7804112,4
1.897859,-0.34831896,2
13.57938,-4.478607,2
15.201094,12.779089,0
12.9389715,16.002111,0
15.048152,10.914872,0
13.480816,1.2442633,1
10.187424,9.451252,0
8.809121,-2.7251797,2
17.234453,0.8588435,1
12.033819,17.495,0
3.6451507,-1.5082932,2
13.657551,14.438765,0
8.729432,13.0728245,3
0.7327586,2.0995553,2
6.677019,7.2480297,4
12.794694,15.686514,0
3.2518976,-0.23293509,2
13.023131,18.240599,0
6.4654875,14.026866,3
3.6569743,10.44625,4
10.67833,-3.9289072,2
7.2490454,3.842406,1
1.9562622,8.115105,2
1.4762741,0.7482641,2
15.672369,-3.2817092,2
13.30803,-0.5116746,2
-0.17634454,5.6978765,2
11.641629,1.6045932,1
0.58431274,13.402802,2
-1.2888827,6.248211,2
14.469901,0.48736355,1
13.438714,5.2437015,4
6.766216,3.7985678,1
-1.8250666,5.7052994,2
-0.074537724,2.2441921,2
-0.54405403,6.6546426,2
15.957009,4.879284,4
-0.3817995,8.350916,2
13.4571905,-3.6660075,2
3.1786556,3.0285006,2
6.5907874,4.086116,1
12.084962,5.075428,4
16.100874,0.5607176,1
0.0054627117,3.0116482,2
1.6406541,10.447094,1
0.31164056,13.151331,2
12.608229,1.8180281,1
2.207457,-1.0021605,2
4.517878,8.609173,4
7.3667274,-3.577753,2
12.209226,17.297483,0
11.360779,-4.5333624,2
-0.34412658,10.163533,2
5.4375877,8.084377,4
-0.63589686,5.730114,2
14.138803,5.1622853,4
6.548733,-3.2016299,2
-0.6672444,3.3687794,2
4.8002377,14.206616,3
5.3226705,-2.634735,2
4.122909,-3.4083636,2
10.385766,9.578743,0
15.1867,12.515678,0
16.607445,-3.8701305,2
12.688423,15.736737,0
17.57763,4.8291097,4
9.478146,2.5745883,1
12.580427,15.622441,0
14.309383,4.971753,4
16.620234,4.98398,4
16.307812,4.765719,4
-0.15120271,4.8784604,2
11.697904,5.104554,4
14.576271,12.999509,0
9.928501,5.278093,2
12.838545,9.213991,0
15.714617,-0.5540762,1
20.003422,-3.3952127,2
17.635317,4.8187027,4
6.566472,-2.0694356,2
8.021821,12.139031,3
1.8233734,1.476722,2
-0.6368622,2.8851633,2
8.806889,-2.9610677,2
15.801576,12.156929,0
20.08583,0.3350654,1
6.315499,12.23782,0
17.54622,4.826264,4
5.395757,-2.2746253,2
13.527865,15.001349,0
13.347421,12.362557,3
-0.7736442,8.756527,2
14.329405,14.467071,3
14.276676,-2.4612384,2
13.247116,-4.3745255,2
7.9220715,13.078309,3
13.23619,14.965787,0
7.2494645,-2.8968852,2
13.273788,-4.556311,2
12.094179,-4.230993,2
11.288227,5.5792856,4
2.909399,0.9631408,2
2.5922787,9.188334,1
9.785818,6.4581327,4
14.315278,9.859757,0
12.662613,15.749065,0
-0.7733879,7.368728,2
5.4202957,-1.9404836,2
-0.36544207,11.34459,2
10.590247,9.474153,0
6.7896647,13.717463,3
8.880772,9.969519,0
14.411208,9.75642,0
10.285709,-4.530743,2
10.899743,5.970499,4
12.80635,15.464394,0
2.8686876,9.43652,1
12.134296,2.204267,1
14.27441,14.438627,0
14.191152,0.9071747,1
0.56224656,7.566842,2
10.462589,5.4559565,4
3.9337401,10.581252,4
2.71239,4.367755,4
15.174485,4.4555216,4
9.3375025,6.2754498,4
0.9701948,6.344734,2
5.6213913,8.6628685,4
15.399693,11.550666,0
2.8287888,3.1844885,2
0.07554552,3.956716,2
8.066837,3.9128554,1
20.17043,-3.6984131,2
13.5040045,19.086445,0
-0.7199563,2.8248143,2
3.79474,6.646082,1
-0.5824547,10.549225,2
0.6591356,5.6158166,2
13.5447035,-4.9206524,2
14.813519,10.299857,0
20.758528,-3.6891956,2
0.0779947,1.9984578,2
-2.1644876,8.204573,2
15.645317,-3.1489038,2
15.821906,4.856764,4
6.214523,-3.8417375,2
12.70863,9.227275,0
12.100137,5.1528616,4
-0.09593659,3.9373388,2
3.8670828,-1.1251676,2
15.457941,10.15313,0
21.306059,-3.1430132,2
0.6959566,8.170214,2
19.31251,0.5572507,1
11.880802,-3.6284285,2
9.387785,-4.201386,2
8.549551,3.2260132,1
7.273399,6.4475436,4
4.7266936,8.474432,4
13.729387,-0.025659742,4
2.9805806,4.455666,4
15.333169,10.51493,0
-1.6779523,4.282441,2
13.834315,14.908799,0
10.099378,9.522107,0
6.288778,-0.36369258,4
6.703402,7.6489363,4
3.230004,-2.8301766,2
16.898855,4.969419,4
3.3752687,11.122468,4
12.084795,-4.8662825,2
9.944836,6.141833,4
9.10893,6.235965,4
9.816221,-2.4088697,2
14.774173,10.243925,0
14.144429,14.215426,0
1.738776,4.1648026,2
0.040292494,2.804883,2
15.21814,11.09305,0
-1.1318247,5.1656876,2
12.481706,18.28875,0
11.635042,9.803561,0
14.553256,11.669945,0
14.430418,9.931955,0
5.2809777,-2.0480726,2
-0.243456,5.3153625,2
13.149229,18.415041,0
0.30916446,1.0958143,2
4.64729,5.2368984,1
9.540737,12.565998,3
14.98589,13.339861,0
12.106983,9.160589,0
11.325186,5.778979,4
10.405317,-3.7448013,2
4.1561966,5.5968566,1
-2.3187356,7.737332,2
8.5988455,10.3119755,0
8.374338,11.357677,0
17.268957,-2.889239,2
17.40458,4.906615,4
12.55473,17.444105,0
7.267089,4.104946,1
3.2664506,-2.2216728,2
2.6203241,0.29518628,2
10.972538,1.291052,1
17.831297,-3.038875,2
6.4774694,-2.1905415,2
15.687742,12.053283,0
13.205998,12.636186,3
3.3303237,8.038765,1
13.280237,12.510596,3
16.843512,-2.4826512,2
-0.9701551,3.4680946,2
3.5268366,10.391794,4
16.771982,4.9343615,4
12.272845,16.605541,0
11.297318,5.561742,4
11.781769,5.710404,4
8.945788,-0.74605656,1
9.073585,6.227927,4
7.7611713,3.7354145,1
3.6985219,7.299806,1
0.36105558,8.752055,2
12.87989,16.389734,0
6.079984,4.994685,1
11.91535,1.8283917,1
4.153691,5.120512,2
14.9023,11.002544,0
14.564049,4.6677227,4
14.309003,14.14927,0
13.452696,14.580767,0
4.0518904,-3.3751094,2
5.032367,-2.231249,2
8.345131,-3.951453,2
2.3970203,1.106605,2
0.99952143,3.655382,2
