TRIMAP1,TRIMAP2,label
219.03331,-33.64134,2
57.506042,42.672226,2
4.081911,-9.418829,4
-37.678356,-32.58099,3
-45.603657,12.987747,1
61.723297,-44.026592,0
177.48125,-8.409967,2
15.164857,-46.67522,0
134.22847,-46.549454,0
120.20652,32.352192,2
-42.611176,43.177162,2
-32.775764,6.3793583,1
-124.11824,-28.420397,2
65.28321,8.211052,1
6.4897394,-12.536734,4
-19.10135,-16.715656,4
146.03192,26.329058,2
103.963104,-15.726769,4
-1.9041483,9.1814575,1
-110.09159,15.4910555,2
113.95638,42.146477,2
-50.608257,42.88625,2
-94.941895,-3.830814,2
-38.908283,-11.895421,4
97.04946,3.1120317,1
28.036386,-40.49006,0
-127.030525,-22.506908,2
-66.31167,17.147556,2
-7.2339277,50.661613,2
144.3655,-47.87902,0
-81.338196,-19.274458,4
123.51969,-18.428425,4
116.636024,-2.4396791,1
-59.836456,-8.974517,4
63.38988,-40.577538,0
-12.787472,56.916912,2
93.81262,-43.531937,0
45.32546,10.07582,1
21.341822,-6.4106264,4
-101.25278,-25.833168,1
34.559246,49.948933,2
-88.3497,-20.237558,1
112.88719,-45.54431,0
166.6985,-16.244135,1
155.05302,-38.276287,0
64.23365,52.458668,2
37.27664,57.3503,2
87.38226,5.110963,1
-48.89377,-27.473537,3
-138.06741,-53.30097,2
117.63019,-16.556234,4
-49.319595,46.58548,2
104.50748,40.357872,2
100.58487,-43.7962,0
150.48227,-46.660725,0
68.97848,-40.155235,0
60.823845,10.426977,1
-20.010345,-46.771935,0
28.386925,43.927563,2
125.980705,-4.505845,1
173.07765,-50.387833,0
-30.482082,49.74022,2
125.39397,-46.484016,0
-55.176483,-36.27006,3
-63.08134,25.957525,2
-51.739758,-15.383213,4
146.31949,-47.13137,0
-40.227726,41.238865,2
187.00504,-46.676685,0
-85.19658,-45.581646,3
-96.22076,-31.396101,4
63.565456,48.521652,2
-27.826754,5.486007,1
-99.209694,-15.181341,2
-59.62109,41.11774,2
135.55273,25.576214,2
66.839516,21.502853,2
-101.51337,11.7381525,2
36.210087,11.253631,1
-140.52917,-44.516445,2
-111.3689,11.73441,2
93.39879,-6.959359,1
39.33252,-10.5483265,4
-34.419983,2.1547961,1
-113.7243,16.91339,2
-81.22885,32.20125,2
-109.0745,6.1487074,2
85.030334,-12.237639,4
-117.52864,-4.873775,2
100.232864,33.885727,2
-52.53267,14.34368,2
-37.141537,4.199647,1
22.585093,-7.1197214,4
108.33215,0.90333134,1
-83.69546,30.239176,2
-104.6681,-29.227886,1
-139.09348,-40.745857,2
48.601986,9.246453,1
-43.901817,50.853134,2
-104.03236,-18.91028,4
19.52048,56.012215,2
169.86977,-48.817707,0
76.400345,49.377903,2
-126.73069,-19.485596,2
-75.22748,-18.135378,4
-104.559875,13.833186,2
48.762997,-10.756027,4
7.819677,53.337715,2
-91.67188,28.815659,2
-107.87092,-52.732834,3
-6.9936614,53.528675,2
-11.302314,62.35668,2
-17.734722,-42.78455,0
92.044716,-40.483932,0
146.69495,28.732859,2
147.37985,-47.61356,0
120.68879,-17.510345,4
4.001743,10.320143,1
146.41605,-48.203735,0
52.157948,-9.546941,4
95.527115,-14.48687,4
92.14754,-12.38794,4
-96.939125,16.87043,2
14.197519,-4.9145374,4
96.157585,-31.904316,0
-4.392398,-2.679477,2
26.053616,-46.690525,0
116.17188,7.5509253,1
205.06087,-4.431069,2
123.76999,-17.76268,4
3.8937478,46.368484,2
-58.9361,-40.684723,3
-57.423733,33.536026,2
-88.00326,31.673195,2
35.968826,48.82308,2
92.88281,-46.034904,0
186.63672,-23.994995,1
-88.80617,-49.37099,0
121.20205,-17.455236,4
-7.6668277,50.821484,2
128.62617,-43.695667,0
54.19336,-25.800774,3
-122.07822,-7.9051,2
106.22974,-30.519411,3
103.190125,9.349092,2
99.68262,40.9155,2
-64.3383,-37.016518,3
134.25668,-46.9113,0
15.698773,50.827045,2
100.18755,41.34391,2
83.49985,44.114365,2
8.654005,-10.86307,4
-50.86982,35.026325,2
-101.83874,-25.619085,1
-11.939689,-15.387455,4
44.093403,-43.278847,0
