TRIMAP1,TRIMAP2,label
183.74338,-29.713905,2
43.324448,20.978209,2
-1.0681487,-4.1380424,4
-38.508953,-15.001938,3
-37.700264,9.319256,1
46.217354,-22.654028,0
147.92027,-9.719483,2
2.698138,-21.566097,0
110.47364,-25.108618,0
90.96165,14.521995,2
-34.12793,26.122904,2
-29.258091,4.7919207,1
-102.482025,-14.22006,2
49.612713,3.4454854,1
-0.47451094,-6.09889,4
-25.025482,-7.503362,4
116.00601,11.470815,2
86.689476,-10.21818,4
-7.091471,4.9749923,1
-85.196144,12.561497,2
86.20636,21.953428,2
2944.2896,-2650.0898,2
-76.83532,1.0575099,2
-36.293438,-3.9071655,4
75.270355,0.47717723,1
14.429205,-18.339327,0
-104.516365,-10.282725,2
-53.44009,12.001404,2
-6.3884106,28.461166,2
117.81843,-26.83801,0
-70.06656,-7.3683,4
103.04542,-12.193996,4
90.70995,-2.4435833,1
-53.40602,-0.8798379,4
47.80601,-21.23098,0
-10.698827,32.207104,2
74.64808,-22.681839,0
32.92064,3.4226165,1
14.40932,-2.522171,4
-85.24944,-13.537024,1
25.533445,26.099075,2
-77.12021,-10.899126,1
92.19779,-24.126554,0
141.61853,-14.805795,1
119.99131,-19.787186,0
48.993626,27.36489,2
27.594429,30.125158,2
66.46694,2.4302273,1
-45.65037,-11.927811,3
-123.754074,-31.50276,2
97.17906,-11.328344,4
-39.74307,28.006287,2
81.37461,20.874445,2
79.97786,-21.887167,0
122.35029,-25.49359,0
50.94642,-19.824844,0
46.573917,3.3303504,1
-25.738102,-21.74196,0
21.1936,23.0544,2
97.29338,-3.6244042,1
143.48552,-29.417994,0
-25.1633,28.756857,2
101.9264,-24.817257,0
-51.6393,-17.51533,3
-51.247967,15.633944,2
-48.244804,-6.9597435,4
120.40585,-26.296106,0
-33.627094,24.843811,2
159.53114,-30.826454,0
-77.29979,-24.047358,3
-82.29938,-16.117844,4
47.76711,24.610405,2
-25.276218,2.4934173,1
-81.9059,-6.8722744,2
-48.154842,25.022217,2
105.758896,11.764329,2
51.561913,9.964856,2
-80.4194,9.344901,2
26.21948,5.257483,1
-122.64094,-23.81756,2
-86.9085,10.2197485,2
69.2055,-3.562313,1
31.169214,-5.8975625,4
-31.635376,2.0804167,1
-85.92467,14.502982,2
-61.459988,20.76258,2
-86.04833,6.379585,2
71.2756,-8.160327,4
-93.577156,-0.31524217,2
74.05464,17.491245,2
-42.869267,9.700859,2
-33.831306,2.866149,1
15.825712,-3.2074642,4
83.751976,-0.26340377,1
-65.56591,19.757215,2
-87.39287,-14.796332,1
-119.256615,-20.736761,2
37.005905,2.0968697,1
-34.50065,30.921253,2
-83.93011,-7.6213174,4
13.766933,30.808386,2
139.40323,-27.902828,0
56.39371,25.551756,2
-103.63044,-8.126509,2
-65.49765,-6.908536,4
-81.87751,10.597803,2
39.695107,-6.363023,4
5.405378,30.134075,2
-71.16706,19.343067,2
-92.16524,-28.671238,3
-6.409814,30.313639,2
-9.260031,35.73611,2
-22.316492,-19.335033,0
72.86758,-20.609476,0
115.839584,13.727955,2
121.44056,-26.81586,0
99.70446,-11.914627,4
-0.49050352,4.8685737,1
119.53096,-26.857525,0
42.784348,-5.6579084,4
83.05955,-9.865373,4
79.02107,-8.188236,4
-76.38317,12.365754,2
8.651487,-1.7546343,4
76.53832,-13.8011875,0
-8.611485,0.8814535,2
11.957965,-20.18338,0
87.7982,2.8824906,1
166.4903,-8.398257,2
102.38852,-12.242602,4
2.0273318,25.837042,2
-55.34828,-19.59873,3
-46.24938,19.701498,2
-68.0212,20.572155,2
25.913816,25.77994,2
72.73033,-24.216793,0
154.6547,-19.846254,1
-78.70459,-25.23407,0
101.86122,-12.040725,4
-7.622179,28.779234,2
103.83582,-22.467308,0
42.087463,-11.777271,3
-97.90094,-0.81827134,2
83.597534,-15.381032,3
76.6392,4.691516,2
75.36714,21.675764,2
-60.50109,-18.41542,3
110.35902,-25.704525,0
11.734429,26.778383,2
76.9245,22.48208,2
62.436214,23.028288,2
2.5447726,-5.1543283,4
-41.202873,20.687464,2
-85.415535,-13.474602,1
-17.352718,-7.5557075,4
28.383722,-20.59867,0
121.67284,-26.715101,0
-88.06599,4.9537244,2
-7.4242864,28.046864,2
-110.928314,-12.448508,2
-19.078959,-19.890612,0
-74.45662,-22.609144,3
-40.047745,-23.265764,0
34.697296,-22.350977,0
46.057713,27.714085,2
-5.519902,-6.0486307,4
118.24258,-26.701479,0
-84.634575,-15.41297,1
29.695042,2.8782327,1
85.95468,-15.562405,0
57.755573,2.6104643,1
-82.62152,-1.4969878,2
-7.503479,-2.9463308,4
-84.21667,-17.96537,4
-54.783356,4.8521543,4
58.59053,-2.2328966,4
-22.992882,-6.128106,4
-77.160835,4.0072007,2
-67.03424,-12.27099,4
63.0766,-21.491156,0
-42.596405,12.184914,2
-71.177704,15.103291,2
-20.731953,1.3923186,1
171.3303,-9.868953,2
172.66458,-36.271534,0
-68.31797,20.728846,2
-64.38123,-4.385828,1
-106.58157,-8.664791,2
-74.499886,8.002402,2
76.56557,23.333517,2
43.87863,-20.949362,0
174.89137,-12.928368,2
-61.122375,22.48871,2
-100.115036,6.799931,2
105.31337,10.746662,2
69.67973,-7.9333243,4
6.327237,33.973362,2
8.42689,-19.946001,0
14.398627,-3.1131566,4
-71.837814,15.889647,2
-24.892715,27.82123,2
46.91825,-22.681463,0
172.7346,-18.546625,2
-84.391396,-2.2129076,2
133.19022,-12.718374,1
58.398895,20.411596,2
36.788765,28.540764,2
-14.006716,4.4773493,1
-45.68799,-0.8369657,4
-75.412476,-5.966464,4
54.266003,6.346374,4
-49.560146,1.2427655,4
50.11688,-20.977945,0
-79.09815,18.22908,2
101.05487,-20.270462,0
-26.825901,-22.055445,0
-5.1947184,12.174305,4
-51.067333,-9.582874,4
-19.792702,33.80784,2
87.945465,-10.73343,4
-91.113205,-19.45451,4
65.39708,25.65607,2
-19.768963,-5.6690755,4
-28.480934,-5.79819,4
25.66713,14.503421,2
43.131096,-20.90307,0
96.303185,-22.443058,0
-58.56802,9.873101,2
-64.789314,19.691454,2
54.672817,-20.44182,0
-80.814285,13.916389,2
152.70488,-31.126787,0
-3.7540886,-18.364853,0
55.232998,-16.060957,0
36.056885,-21.048033,0
-9.341113,27.972746,2
-79.998825,10.719312,2
159.7478,-30.836708,0
-54.71597,25.77556,2
-52.044342,1.607708,1
-38.47126,-15.262075,3
86.184525,-23.005064,0
1.2193748,-20.766504,0
1.3374397,-5.9998317,4
47.1026,24.701118,2
-56.011883,0.8301674,1
-96.79301,10.354631,2
-45.788616,-23.72093,0
-49.21687,-19.983437,0
126.250755,5.719787,2
94.675095,-11.516193,4
140.98111,-27.683342,0
-27.66175,1.8279278,1
