TSNE1,TSNE2,label
20.049229,-1.5881827,2
7.488539,7.7712016,2
2.043724,-6.2425056,4
-3.8814478,-10.832544,3
-2.7827048,1.5905093,1
6.552494,-16.047218,0
17.368876,2.0162432,2
0.8980607,-18.025263,0
14.486474,-10.545538,0
13.925412,8.433623,2
-3.013015,9.883278,2
-2.0183136,0.031697236,1
-15.311672,-2.9414964,2
8.298547,1.4517367,1
2.7744236,-7.460973,4
-0.57703066,-8.163495,4
15.957639,8.679789,2
12.017502,-4.423196,4
1.622545,-0.46888727,1
-14.85316,8.6563635,2
14.856842,11.193081,2
-4.38672,11.316868,2
-9.725093,-0.40100428,2
-3.7051473,-5.492063,4
11.516495,1.2718755,1
2.1946294,-14.818763,0
-15.853709,-1.260764,2
-5.6503625,3.1336975,2
1.3023207,10.389813,2
14.028905,-9.103498,0
-7.8993263,-6.1041336,4
13.2231655,-3.426425,4
13.085285,0.7996324,1
-4.6194615,-5.7054133,4
6.2288547,-14.055773,0
0.1939596,15.249225,2
9.916409,-13.500631,0
6.7849536,-1.7881994,1
4.1728044,-5.1953554,4
-11.412948,-4.421494,1
5.762761,8.971355,2
-9.455522,-5.4539275,1
12.578161,-12.521873,0
16.535528,-0.48218134,1
11.372735,-6.925475,0
9.3126135,13.29332,2
6.367875,14.534341,2
10.473019,1.6706879,1
-5.6275716,-10.125166,3
-18.095297,-8.867521,2
12.856285,-3.3298779,4
-4.6742964,12.549332,2
12.955948,9.714486,2
10.797693,-13.480089,0
16.030754,-9.083868,0
7.1476703,-14.2490835,0
8.205994,0.20317651,1
-3.0916538,-18.057474,0
5.6848345,7.7986813,2
13.876116,0.0040100836,1
15.929147,-5.987149,0
-1.5911846,12.172793,2
13.617168,-11.3415,0
-5.8908324,-12.213688,3
-5.1329484,2.7384121,2
-4.1394534,-6.700834,4
14.111452,-8.795536,0
-2.3436944,7.7256513,2
18.866335,-6.0059533,0
-11.29078,-14.078503,3
-12.041057,-6.0123396,4
9.018099,12.165217,2
-1.0598344,-2.0817358,1
-10.734326,-1.8828926,2
-6.4076204,11.7384815,2
15.003617,5.461946,2
8.202652,4.171587,2
-11.24379,4.9286857,2
5.667535,-0.004505521,1
-19.472124,-6.2758408,2
-14.673837,7.3449993,2
9.999495,1.9447879,1
6.474421,-6.2931056,4
-1.9687572,-0.99654925,1
-16.173048,9.817896,2
-10.491331,12.6171875,2
-12.7249565,4.521929,2
10.152584,-4.4102864,4
-13.866043,1.8464501,2
10.397111,6.406128,2
-3.992264,3.2201552,2
-2.1048331,-1.8002203,1
4.4284663,-5.1588836,4
12.31441,1.31631,1
-9.05828,8.651265,2
-13.1306,-3.8772802,1
-19.700048,-5.0402665,2
7.2920923,-1.673758,1
-4.0110106,14.531506,2
-12.010169,-2.712883,4
4.3289094,13.910095,2
16.115982,-6.775747,0
11.49231,13.867264,2
-15.959767,-0.33956277,2
-6.966484,-6.381064,4
-13.041566,6.9857993,2
7.4844513,-6.238074,4
2.9471095,13.601668,2
-11.759707,10.8757305,2
-15.924497,-12.49522,3
1.1817176,12.529456,2
-0.0017324609,17.916954,2
-2.5576391,-16.743065,0
9.715313,-12.628515,0
16.280556,10.048329,2
14.667598,-8.770624,0
13.154938,-3.3977776,4
2.505753,-0.9990208,1
13.350993,-8.594476,0
7.4667416,-5.327131,4
11.473628,-4.6141195,4
10.631763,-3.6630013,4
-10.884921,6.251448,2
3.5302258,-5.044592,4
9.889838,-11.145246,0
1.1164967,-4.697985,2
2.0920181,-16.863869,0
12.25537,2.7411687,1
18.6276,1.8123806,2
13.280486,-3.2917557,4
2.9242933,8.045611,2
-6.966717,-14.342087,3
-5.159976,6.8801365,2
-11.40951,11.896477,2
5.8697286,8.471934,2
10.374401,-15.048572,0
17.89038,-0.8208472,1
-11.976747,-10.55792,0
13.178136,-3.3718185,4
1.1128066,11.323081,2
15.630001,-11.331303,0
5.8378325,-9.647077,3
-15.473979,2.3453171,2
9.53584,-8.965577,3
10.783364,3.767204,2
12.064931,9.110025,2
-7.878033,-12.190864,3
14.476817,-10.665993,0
3.9458873,10.284993,2
12.803008,10.009078,2
10.986456,10.822956,2
2.961291,-6.50335,4
-3.9402199,6.7681394,2
-11.491299,-4.384572,1
0.322185,-8.045491,4
4.384218,-15.4094515,0
14.426907,-8.613727,0
-14.297583,4.5694466,2
1.1809297,10.109736,2
-17.915773,-1.4167085,2
-2.3544228,-17.126835,0
-10.769339,-13.162929,3
-5.6307387,-18.36902,0
5.0660973,-16.001938,0
9.430301,15.111007,2
2.126387,-7.512672,4
14.06346,-9.123265,0
-11.234625,-6.868809,1
6.4694195,-2.325823,1
10.009125,-9.2309675,0
9.447451,0.8810501,1
-11.044233,-0.47395226,2
1.7051003,-5.3812704,4
-12.128932,-6.685648,4
-6.2237897,0.8998377,4
8.354042,-3.379831,4
-0.5828313,-7.255896,4
-9.871447,1.6723458,2
-7.9230666,-8.146022,4
8.362751,-14.033938,0
-4.1367087,3.0249217,2
-9.92356,7.412236,2
0.15044196,-3.4185634,1
19.570856,1.6695417,2
17.25571,-2.8752573,0
-11.619757,12.263865,2
-7.8021903,-2.1262805,1
-17.064838,-0.29643515,2
-9.434387,2.8479333,2
13.9389515,12.123339,2
5.959045,-15.182486,0
20.747766,1.0215079,2
-9.601438,12.420887,2
-18.587439,7.053547,2
14.867883,4.929704,2
9.9259205,-4.374365,4
2.9728348,16.148514,2
1.4649503,-16.877329,0
4.2343874,-5.4281516,4
-10.176329,7.8125625,2
-1.5466272,10.386674,2
7.6284113,-17.803997,0
21.463488,-0.055712834,2
-12.097275,-0.0943858,2
16.321623,0.097506575,1
9.121505,7.9352565,2
7.7500496,14.28182,2
0.9807425,-2.3243117,1
-3.5069878,-5.697652,4
-11.142421,-2.4342506,4
8.6227,3.224997,4
-6.0332747,0.7685789,4
8.174503,-17.357544,0
-14.801443,11.712653,2
11.136421,-9.082165,0
-3.1959956,-17.5121,0
1.9888388,4.419337,4
-4.9139624,-7.8236094,4
-2.0905604,17.582722,2
12.054221,-4.403708,4
-13.64942,-6.0714903,4
12.571392,13.138828,2
0.30575985,-7.1649785,4
-1.2093629,-6.8235645,4
6.3756223,5.4791594,2
5.840975,-15.309893,0
12.079374,-11.241172,0
-6.738998,3.3182192,2
-9.941242,10.149808,2
7.4137654,-13.918464,0
-13.663386,9.127375,2
17.650318,-5.5216064,0
0.004537336,-15.111421,0
7.1880465,-11.701085,0
5.0776386,-15.489716,0
1.2260215,9.54069,2
-11.840554,6.448702,2
15.859069,-4.017223,0
-8.339477,13.636147,2
-5.457275,-0.8488351,1
-3.906354,-11.137821,3
11.956575,-13.240575,0
0.49437743,-17.393782,0
2.7989268,-7.370879,4
8.317169,11.123496,2
-6.435502,-0.866127,1
-18.297003,8.047973,2
-6.2847466,-17.96831,0
-6.2299175,-15.081817,0
18.328386,8.470493,2
12.869809,-3.736648,4
17.39885,-7.3449426,0
-0.9817606,-3.026686,1
-2.0958648,15.824464,2
-3.7975707,8.682789,2
4.6981244,2.4279473,1
19.856455,9.048399,2
2.6560595,9.295152,2
10.1469145,-14.79241,0
5.90443,-8.742209,3
-9.76744,-5.251175,1
5.9392905,-9.057692,3
17.175854,6.052996,2
-13.293811,12.882948,2
-12.65506,-4.964988,4
11.599795,-4.475951,4
14.56132,-6.761843,0
3.1772468,-6.460967,4
3.8919697,-7.086351,4
4.774392,4.007754,1
-1.2420938,-6.718116,4
-0.08629013,-2.683687,1
-8.40121,-3.6844063,1
-12.726566,-0.5699334,2
12.879867,-6.3392777,0
-3.6711156,-3.6252909,1
6.0491195,-1.2649491,1
-5.8670187,0.5302291,2
7.08937,-13.5616865,0
7.765655,-4.190242,4
10.108064,-10.045613,0
13.987295,-11.02602,0
0.053588856,17.766285,2
0.65613925,11.454128,2
6.314116,15.331327,2
-4.661558,7.459162,2
-6.985734,2.7096624,2
3.6009614,14.165421,2
-1.902006,1.9300084,1
-2.6337156,-15.678467,4
-15.450403,5.0162916,2
-6.638918,-11.348423,3
13.870921,-2.9567268,4
2.6245682,11.06635,2
-19.15335,-8.898703,2
-0.08180732,1.6940262,1
12.634316,12.6771145,2
-4.8295197,2.6732051,4
-19.217573,4.2915163,2
14.602068,11.213081,2
0.086005256,-16.048393,0
7.175054,10.830381,2
-14.831778,5.1378293,2
-6.8610945,1.3142585,2
13.172696,-3.2317128,4
14.064809,-2.8517628,4
-1.872682,13.19118,2
13.889338,5.3238277,2
-2.468674,-1.2340981,1
16.230974,8.848805,2
2.5849483,-7.574441,4
4.890706,-1.9906874,1
-7.4771566,-14.521356,3
4.6907372,-18.559843,0
-11.458169,-2.443459,4
-14.8188505,5.203991,2
-5.5045023,11.03553,2
13.308291,-0.5975693,1
14.093365,-2.826727,4
-1.7334596,-5.2182546,4
-14.120013,-8.839232,1
13.778708,-3.0210679,4
10.836509,-14.724691,0
0.45549932,-2.7791533,1
1.7563263,-11.5839615,3
-7.4130917,16.654398,2
5.3867764,9.013442,2
13.629867,-9.509416,0
-3.5080917,17.995102,2
-7.2609935,-6.433928,4
13.068372,4.372567,2
-10.816604,-1.0846789,2
17.153072,-2.9441042,0
12.469488,-1.014897,1
-6.1743994,13.416772,2
4.8708677,6.790663,2
-0.12589394,16.831732,2
11.548446,-13.544448,0
-10.967034,1.8699986,2
-3.9605696,-10.438798,3
-19.780327,0.7988666,2
3.751724,18.842009,2
10.15795,10.605321,2
-6.77932,-7.599607,4
7.390332,-0.4336714,1
-18.339884,8.220653,2
-10.0351925,7.4677854,2
-9.204466,12.363876,2
0.51221323,-17.58374,0
3.199805,14.149987,2
3.132401,11.940507,2
5.9482865,-4.806759,4
-4.498265,2.1943238,2
-2.3828616,3.0018723,2
-16.81622,2.099575,2
-2.2644205,11.969569,2
-20.030863,-1.5903004,2
4.9402785,1.029443,1
19.336687,7.9136486,2
-5.3961544,-3.5367699,1
7.0339866,11.753901,2
18.773531,3.6818519,2
2.722725,15.530585,2
5.95869,-12.476268,0
-10.073855,-4.6564927,1
-5.5248594,-6.8281374,4
3.097341,1.8445214,1
2.473828,5.715955,2
4.7439737,-16.43598,0
-6.090996,17.930676,2
-6.534572,1.3883812,2
4.774823,9.360276,2
12.729754,4.1765714,2
-15.76029,2.9472718,2
-6.822564,9.183673,2
-1.922283,-13.654832,0
7.286514,-5.1607027,4
14.604413,-8.075446,0
-5.9399147,-6.673744,4
17.363153,8.002849,2
12.283974,1.0259572,1
9.049225,-10.921884,0
14.04574,-2.859727,4
10.7766695,15.804542,2
-5.982269,-6.0298333,4
11.883701,-14.4960985,0
3.33841,0.49581632,1
-3.3936398,-6.3132,4
8.348277,8.176893,2
-13.0500765,-8.096721,1
2.8867512,11.224765,2
7.032625,1.5668912,1
0.03256006,-14.9363575,0
-0.016918123,15.837198,2
-20.080439,0.8463618,2
12.5027275,6.730259,2
-1.0587046,-16.154829,0
3.7276778,3.1215544,1
16.498676,8.539265,2
-16.981792,2.5201907,2
6.9516106,1.21963,1
-6.7545953,-14.612561,3
-9.875978,13.13519,2
10.458188,-5.1622486,4
-12.532044,-6.3376427,4
9.327606,-12.440146,0
14.146628,-7.7577443,0
4.504019,-11.4106,3
19.125404,1.5464045,2
16.680716,-7.0844703,0
-14.603106,5.377713,2
1.7701966,5.372952,2
13.338341,-14.4584,0
1.4181304,-6.912153,4
-0.38372403,-18.64702,0
-5.1900024,-8.238393,4
-19.28057,-8.862832,2
-11.349343,5.721822,2
6.9062157,10.744661,2
21.003641,-4.5223236,0
-18.301281,-6.051456,2
7.611654,1.1527408,1
-6.050352,4.2001348,2
-6.4040866,12.641132,2
-16.982779,-10.034204,2
-4.7618504,-3.3031836,1
-13.610698,4.009648,2
0.23071025,-1.7881464,1
12.070702,2.5288627,1
-0.52916366,9.082888,2
0.5464214,9.429778,2
17.498545,10.116361,2
0.45441467,-17.02441,0
-5.5345783,-7.130714,4
-0.53271735,-6.170768,4
-7.996503,-5.9628105,4
-5.230733,-5.5264187,4
16.61104,-0.56329966,1
5.6057243,-1.8948661,1
19.027681,6.129085,4
-9.84848,10.677249,2
1.130357,5.347354,2
12.392574,-9.975064,0
-17.069393,-1.9191675,2
0.5709383,3.6867747,2
-6.1705103,11.555201,2
17.436024,9.732922,2
-3.6930609,16.281572,2
0.6476656,-17.860565,0
10.991201,5.619699,2
17.142857,7.1051126,2
-18.498165,-0.6736418,2
14.089218,6.4244337,2
8.027088,11.202002,2
12.877396,-9.771315,0
3.7682793,-13.443933,0
17.636452,-5.4353614,0
-5.0258822,2.795401,2
3.347047,-10.021582,3
15.024033,-10.287431,0
14.036715,0.7614952,1
-10.6461,-3.238557,1
-9.82419,2.362411,2
10.90829,-8.931671,0
17.14984,-4.2005696,0
9.259768,1.6493196,1
6.908033,10.355059,2
9.742748,-4.6534047,4
-1.5915368,-17.641611,0
-17.57854,-4.5656624,2
7.8627057,-4.899246,4
7.1896935,0.91534346,1
-5.547926,-6.6772633,4
2.1333528,-16.12271,0
3.8253582,7.7962847,2
-8.64399,-16.088146,0
6.557355,-5.881925,4
1.3256763,-0.13527057,1
15.333683,-7.1978793,0
4.42859,-7.105262,4
-1.3516939,-4.6731443,2
13.557985,-13.526532,0
8.065015,15.459477,2
-1.3401288,-15.762205,0
-6.5496655,10.683864,2
-5.359893,2.5831053,2
-12.850905,-2.945748,2
4.966706,4.04179,1
12.332454,6.469884,2
-5.849713,1.9297273,2
7.6885552,-4.7288494,4
-19.197012,-7.888035,2
1.6852992,15.936828,2
-16.265066,-9.15262,4
-8.586555,0.5042423,2
5.854616,15.410449,2
6.318162,-17.692404,0
16.294739,-0.518178,1
6.281697,-6.3726516,4
