UMAP1,UMAP2,label
27.125374,1.851062,2
11.998383,-5.2057943,2
9.625878,1.4619359,4
9.059502,13.279885,3
3.7402449,3.0608606,1
19.385279,8.914251,0
22.676691,-5.1085076,2
13.3052635,6.6438246,0
12.318856,17.815334,0
18.025993,-4.517275,2
1.5443077,-1.7573771,2
5.6430745,4.2467766,1
-1.3634609,14.468624,2
16.541925,0.41734955,1
10.621392,2.135087,4
8.961796,4.2142367,4
20.580376,-3.8498898,2
20.890812,6.878436,4
9.90051,4.465641,1
-6.970796,6.3683534,2
18.5013,-7.527902,2
-0.15198527,-2.0830376,2
-0.9758651,8.542022,2
4.7093406,4.5975037,4
20.021086,0.41267452,1
14.64325,7.9825287,0
-2.4492636,14.13247,2
1.2151258,3.6725125,2
5.2661867,-3.8613532,2
10.366962,18.585049,0
2.8038568,10.292629,4
22.650936,7.5338473,4
21.749947,1.2610731,1
2.8523076,6.000629,4
17.88881,10.24494,0
3.2115304,-6.6838026,2
17.468033,13.881087,0
15.42077,4.1271057,1
12.048663,0.10965123,4
0.37517732,13.495123,1
9.467062,-6.2106013,2
0.32565206,11.272145,1
14.046998,15.283758,0
25.15942,-1.3302608,1
14.874174,20.069012,0
12.637796,-9.295656,2
9.052706,-9.172243,2
18.262049,0.3514355,1
7.2825828,11.475449,3
-0.63439006,21.064533,2
22.4606,5.9171033,4
-0.7260965,-2.8862038,2
17.148487,-6.843596,2
16.195705,14.793687,0
12.394001,19.847528,0
18.469183,10.775986,0
16.383503,1.34819,1
9.672821,9.054722,0
9.612365,-5.1073117,2
23.139585,1.9732207,1
13.686811,23.242096,0
1.9652296,-4.166667,2
12.448405,16.296694,0
9.066961,16.019474,3
-0.76838386,1.1716225,2
5.482063,6.523829,4
11.0321865,18.93408,0
1.911244,-1.7975186,2
16.775616,20.68198,0
6.125722,18.662775,3
2.393325,13.315118,4
12.619964,-7.7409782,2
7.2124004,6.0725856,1
-0.12564032,10.820057,2
-1.5839117,-1.0760275,2
19.20997,-2.8985434,2
14.121559,-2.049769,2
-3.4810457,6.604586,2
14.431025,3.6604986,1
-2.9378195,19.612244,2
-6.5749283,7.072163,2
18.125307,0.5697559,1
14.2263,2.980722,4
6.21335,5.551622,1
-8.221587,6.2546372,2
-3.4237661,1.2719997,2
-3.856561,7.715678,2
19.045246,4.9355526,4
-4.313446,10.495258,2
15.309549,-4.2455015,2
2.396672,2.905682,2
5.728656,5.753158,1
12.434603,-0.17898948,4
20.573273,0.65934056,1
-3.7511473,1.7673607,2
0.43629652,13.745882,1
-2.9532642,18.619404,2
15.990441,3.6855748,1
-0.6843183,-4.389018,2
0.15506624,11.816137,4
7.419381,-7.7715535,2
13.009464,22.591976,0
13.832302,-9.054131,2
-3.2740712,13.516088,2
2.74053,9.25996,4
-4.444181,6.164622,2
15.333894,4.101416,4
5.9856358,-6.0299454,2
-5.595351,2.548736,2
2.8540788,20.76941,3
4.5894637,-5.4974155,2
2.469388,-8.411965,2
9.577981,8.174425,0
16.496374,13.655921,0
20.47409,-5.3614173,2
10.315065,19.429426,0
22.801361,6.875807,4
11.05785,4.98232,1
10.634306,18.597763,0
15.717472,3.571763,4
20.138521,6.4777794,4
19.919416,4.7617345,4
-3.354302,5.2559934,2
10.801838,-0.18015784,4
15.056415,13.985824,0
8.066055,0.33717915,2
14.588088,6.217814,0
19.801268,-0.82541,1
22.298195,-8.237227,2
22.69507,7.1345897,4
7.3378716,-3.289581,2
6.8652506,13.73156,3
0.100807,0.70316577,2
-5.1466002,1.9363797,2
9.844136,-5.822953,2
18.93804,14.341633,0
26.651407,-0.8213356,1
3.2968628,14.765447,0
23.120419,7.05797,4
4.8173,-4.587754,2
13.637226,18.063364,0
16.472681,11.932269,3
-4.595684,11.3136635,2
16.646406,17.0314,3
17.032171,-1.4769886,2
16.450718,-6.482174,2
7.212347,15.06061,3
11.883928,17.143368,0
7.595023,-6.3050294,2
16.479036,-6.81878,2
14.589042,-6.8220167,2
10.251345,0.5476277,4
1.4588552,0.25867134,2
-0.14123334,13.574924,1
9.136363,3.176982,4
16.6376,8.305984,0
10.8378525,19.42183,0
-4.441474,8.795448,2
5.042715,-3.6509328,2
-3.758241,15.485096,2
10.221726,8.494048,0
5.5862236,17.343288,3
8.042843,10.774424,0
18.17263,8.208194,0
11.841904,-9.451162,2
9.60936,1.8164634,4
10.635139,18.523035,0
0.83727074,13.896575,1
15.014774,5.2399344,1
16.185781,16.793404,0
17.998407,0.75627035,1
-1.7350343,10.2362795,2
8.8384285,0.5959037,4
3.1175592,14.074363,4
1.9776001,5.112001,4
17.16898,1.2017276,4
7.469286,3.264507,4
-1.3349735,7.5615854,2
4.520006,10.791659,4
18.476265,11.965162,0
2.4172847,2.2570791,2
-3.0546114,3.9874218,2
8.046513,7.4764547,1
23.357073,-9.006105,2
19.584757,20.316572,0
