TRIMAP1,TRIMAP2,label
170.85664,-24.235552,2
45.47036,33.131004,2
0.5646064,-9.636722,4
-35.195972,-26.894974,3
-36.937897,11.233141,1
48.720154,-39.25135,0
139.49821,-4.097818,2
8.919249,-39.13409,0
105.708275,-38.053963,0
96.41114,25.750374,2
-33.909023,33.98004,2
-26.923323,5.5846214,1
-104.93109,-18.13141,2
52.202953,5.8153205,1
2.979668,-12.752908,4
-19.453789,-14.418852,4
115.91865,20.647741,2
81.4606,-13.539953,4
-2.999412,5.0237265,1
-90.163795,16.12901,2
89.974365,33.887245,2
-40.741848,34.560093,2
-80.25861,-0.71586967,2
-35.916496,-9.571818,4
76.29923,2.413643,1
19.967222,-33.534546,0
-107.82547,-12.040362,2
-53.668198,14.598803,2
-6.458762,39.561718,2
113.3919,-37.69867,0
-70.08428,-14.883237,4
95.6587,-14.434518,4
90.79456,-1.9340901,1
-53.278393,-6.626284,4
49.86432,-35.695145,0
-9.5303545,44.665462,2
75.02129,-36.735184,0
35.998028,4.3262625,1
16.248444,-8.325743,4
-86.45821,-17.873629,1
26.629955,38.109226,2
-76.27544,-13.527489,1
90.55793,-38.021927,0
129.78857,-11.794386,1
120.304665,-29.271727,0
49.52623,39.99942,2
29.027391,42.877197,2
69.45281,4.2293477,1
-42.564686,-23.386137,3
-121.58404,-38.377003,2
91.95099,-13.426331,4
-40.50561,36.936462,2
82.342415,33.257034,2
80.10111,-37.272087,0
117.72201,-35.322613,0
54.237144,-36.14345,0
48.8035,5.995235,1
-19.406458,-39.72976,0
24.386116,34.310642,2
99.08483,-3.6121826,1
133.76495,-37.02095,0
-24.696367,38.909164,2
100.33501,-38.369663,0
-48.451176,-30.634659,3
-51.61037,21.164822,2
-45.496902,-12.490294,4
115.430244,-37.322674,0
-31.845394,32.752556,2
143.80164,-32.634953,0
-74.79721,-36.07991,3
-81.48398,-22.87657,4
48.99751,37.26666,2
-24.213297,3.056632,1
-84.03058,-8.273824,2
-48.525734,32.736305,2
108.02659,21.193449,2
57.052433,13.621089,2
-83.5768,12.334841,2
28.193068,7.023797,1
-122.18843,-30.254137,2
-91.83442,13.908879,2
72.16867,-6.773245,1
32.866375,-10.776281,4
-27.812138,1.1199094,1
-92.415184,18.522951,2
-63.421383,28.658325,2
-90.608826,8.685441,2
66.92993,-11.351614,4
-97.88536,-0.25099397,2
78.52354,26.728712,2
-43.315655,11.27552,2
-30.111488,2.9296587,1
17.381805,-8.303953,4
84.395485,0.975342,1
-68.15323,26.224981,2
-89.53314,-20.460043,1
-120.04273,-26.110353,2
39.546276,3.8329403,1
-35.05832,40.808388,2
-87.17721,-14.14149,4
15.099052,43.17577,2
131.9434,-36.865494,0
60.248566,38.800507,2
-107.33692,-9.741436,2
-65.303795,-13.513799,4
-85.79056,13.37138,2
40.37394,-11.530691,4
6.5819383,42.07576,2
-74.20888,25.535786,2
-95.10873,-40.70709,3
-5.4472656,42.015656,2
-10.667828,48.827698,2
-16.334263,-36.561913,0
75.224785,-35.71375,0
116.88751,23.547113,2
116.009125,-37.680557,0
92.442184,-13.908097,4
1.8385581,5.683316,1
114.299545,-37.67761,0
42.75847,-10.638062,4
76.39711,-13.111678,4
72.96378,-11.089154,4
-78.59249,17.159327,2
9.964572,-6.796157,4
79.12347,-26.722872,0
-6.1051736,-3.9902415,2
17.266768,-38.6089,0
90.23465,6.4210835,1
157.50081,-2.0271018,2
94.44166,-14.099559,4
3.8974156,36.208176,2
-52.113346,-33.496628,3
-46.509136,26.987856,2
-70.60271,26.938354,2
27.362827,37.618248,2
73.79306,-39.273712,0
141.33954,-16.64291,1
-77.08332,-37.5399,0
93.44741,-13.819293,4
-6.6031895,39.22113,2
100.646255,-34.07239,0
43.706226,-22.67906,3
-102.10599,-0.96121794,2
84.96476,-26.216574,3
81.80099,9.034409,2
78.7481,32.38181,2
-57.258633,-30.54488,3
106.19156,-38.31176,0
12.621415,39.212933,2
79.277725,33.347713,2
64.73208,34.65796,2
5.3773375,-11.43402,4
-40.67759,28.578167,2
-86.36165,-17.131073,1
-12.700265,-13.8178625,4
34.69544,-37.595303,0
117.30255,-37.923332,0
-93.04762,5.5961127,2
-7.544359,38.94288,2
-113.001114,-15.775944,2
-12.002977,-37.557564,0
-73.15092,-34.667313,3
-35.264893,-40.48383,0
39.825153,-38.389034,0
48.17354,41.704815,2
-2.715821,-11.820352,4
113.23308,-37.640064,0
-84.78504,-18.779282,1
31.334717,3.2360737,1
88.51626,-26.438927,0
59.655094,4.9457846,1
-87.21278,-2.473869,2
-4.895817,-8.546589,4
-84.24574,-26.474472,4
-55.417793,2.7099075,4
60.23124,-4.1839004,4
-19.007294,-12.719457,4
-81.32227,5.1558623,2
-65.5204,-19.799162,4
63.889584,-37.03215,0
-42.773495,14.652638,2
-73.36492,19.889341,2
-21.15384,2.1941938,1
163.67186,-3.602863,2
153.6432,-34.59871,0
-71.173065,27.442379,2
-64.14867,-7.0291533,1
-109.77743,-10.709881,2
-79.05628,10.545332,2
79.18826,35.602444,2
47.08499,-36.740303,0
170.86826,-7.245605,2
-62.17604,30.543383,2
-104.85832,7.751176,2
106.59365,20.179996,2
65.533394,-11.054379,4
7.671013,46.802696,2
13.504672,-37.13899,0
15.269267,-9.612543,4
-73.960144,20.656878,2
-24.772041,36.937706,2
51.317047,-39.230476,0
167.32019,-12.517264,2
-89.77098,-3.278705,2
126.256096,-10.39752,1
61.00054,31.916603,2
37.746857,41.86512,2
-11.831718,4.9045105,1
-40.340008,-7.1479225,4
-75.99051,-13.688967,4
58.68141,7.664523,4
-49.501667,-1.2566732,4
54.468338,-37.643345,0
-84.13283,24.359304,2
98.866776,-31.873985,0
-20.471447,-39.285748,0
-3.3699064,13.6731,4
-48.328842,-15.760046,4
-21.100618,47.67717,2
81.91115,-13.291272,4
-92.22547,-28.145262,4
68.03855,38.193485,2
-14.677878,-12.188388,4
-25.948,-11.64568,4
27.636648,22.270126,2
46.607265,-37.039074,0
93.93674,-36.26375,0
-59.63824,12.50779,2
-67.77921,26.579206,2
56.82922,-35.031586,0
-85.20575,18.027498,2
140.52069,-34.663532,0
1.3278989,-34.762882,0
57.74659,-29.281033,0
40.1379,-36.829075,0
-8.999188,39.231403,2
-82.086685,14.734114,2
145.4601,-32.016003,0
-56.32479,34.535877,2
-51.914337,0.537591,1
-35.395264,-27.996883,3
85.59829,-37.615074,0
7.195835,-37.60676,0
4.222422,-12.383549,4
48.22725,37.20185,2
-55.25352,-0.44045562,1
-101.83642,13.069966,2
-39.788746,-40.494038,0
-46.67645,-35.02267,0
127.70495,14.818013,2
88.66892,-13.763465,4
131.97754,-33.391605,0
-27.041216,3.0917888,1
-22.819084,44.406918,2
-38.617065,33.095257,2
21.996523,11.456797,1
134.78815,13.239712,2
0.9262303,40.37603,2
72.10475,-38.815044,0
46.29463,-22.004913,3
-76.23246,-13.722815,1
44.26862,-21.844822,3
119.81314,13.529493,2
-71.3992,20.137337,2
-87.006805,-23.055372,4
77.22813,-13.250607,4
125.34091,-38.17099,0
6.866153,-11.394477,4
10.199618,-11.765016,4
20.844063,16.318974,1
-24.393114,-11.227136,4
-20.244455,4.102573,1
-68.25053,-9.333904,1
-94.19972,-6.370933,2
116.30665,-29.169998,0
-42.23967,-0.13302207,1
31.145447,6.3336797,1
-55.665222,1.7419156,2
54.921677,-33.411953,0
51.851112,-6.381748,4
85.60727,-31.194506,0
102.80368,-38.5755,0
-10.221205,48.432438,2
-10.080264,40.16978,2
26.914726,43.602413,2
-44.334274,29.074736,2
-65.44778,20.722633,2
9.27433,39.52859,2
-30.999664,6.3015685,1
-23.87659,-16.303,4
-97.55528,5.5719957,2
-51.31891,-28.54312,3
103.19959,-15.329931,4
2.927055,40.457684,2
-123.5791,-37.00077,2
-12.065931,6.748535,1
69.37114,36.704834,2
-47.645386,14.205035,4
-108.77173,0.94661576,2
87.08994,34.380634,2
3.4438217,-34.409847,0
39.8022,37.05142,2
-93.39939,6.6609926,2
-58.589294,2.6845715,2
93.729,-13.640848,4
109.89013,-16.734919,4
-24.538946,40.102364,2
101.27026,23.757435,2
-31.020412,4.694299,1
117.7735,20.508333,2
1.7305443,-13.057154,4
19.726038,5.5138164,1
-57.762146,-33.255672,3
31.937239,-40.69169,0
-81.03583,-11.507424,4
-93.688576,7.407135,2
-46.965855,34.559612,2
90.6993,-2.1096437,1
112.78963,-15.770641,4
-31.135784,-6.6715665,4
-100.47035,-31.564623,1
102.08287,-15.416538,4
75.129845,-38.716732,0
-17.051008,4.2022057,1
4.793632,-25.676538,3
-49.44552,41.90802,2
26.04335,36.838627,2
109.80676,-37.062576,0
-27.276045,49.46951,2
-66.6034,-14.543646,4
97.12971,22.289007,2
-82.01673,-5.947748,2
153.38422,-34.650482,0
81.93459,-1.0011368,1
-46.687344,37.192223,2
21.298082,31.870157,2
-11.650452,43.70206,2
82.72068,-37.65811,0
-88.51992,5.7226896,2
-35.500244,-24.664598,3
-112.28683,-10.647701,2
10.37624,52.642418,2
59.76103,33.769024,2
-58.63931,-16.716885,4
43.38066,6.412622,1
-100.00418,14.359592,2
-73.3374,19.229233,2
-60.839916,30.97745,2
6.2927914,-38.57334,0
8.311491,43.440014,2
5.9586315,42.691647,2
31.09485,-8.392209,4
-42.109848,10.448775,2
-35.417747,13.663781,2
-105.25754,-3.3231952,2
-19.635504,41.673576,2
-118.36175,-17.739872,2
23.055727,4.0900307,1
134.47594,11.95879,2
-53.491,-3.23143,1
38.59867,37.342003,2
152.17366,2.1912608,2
5.9617677,45.956875,2
48.24063,-32.22379,0
-77.482544,-12.370352,1
-54.44364,-14.079946,4
7.768198,9.032409,1
4.638997,27.575241,2
36.59297,-39.37663,0
-43.65063,46.34344,2
-57.624294,5.992311,2
20.476362,36.78626,2
94.05429,20.699379,2
-102.38475,0.26508024,2
-55.015827,28.94636,2
-20.335926,-30.746273,0
41.045544,-10.661448,4
119.548035,-37.416073,0
-48.30758,-23.127363,4
123.461685,16.058533,2
84.56545,0.65263444,1
77.83188,-31.944475,0
108.699356,-16.345158,4
54.98637,41.59594,2
-60.16786,-9.779082,4
80.545494,-37.63526,0
10.354675,8.747906,1
-42.22659,-11.702974,4
53.847073,32.64685,2
-89.15582,-31.054705,1
4.6190486,40.829163,2
43.03661,7.957671,1
3623.9214,-3708.467,0
-12.022958,46.573418,2
-113.91118,-10.583883,2
90.280594,28.55492,2
-5.2154136,-28.624928,0
12.193404,15.832543,1
119.19504,18.819029,2
-105.050735,-1.9982136,2
44.819073,4.538074,1
-50.506752,-33.7548,3
-63.73546,31.719227,2
69.14761,-12.639293,4
-86.403206,-27.101095,4
75.59907,-35.586266,0
120.15195,-36.24493,0
30.154696,-25.813337,3
160.50485,-3.0940545,2
131.82263,-35.507553,0
-94.99335,7.3546357,2
-5.9403524,21.45705,2
84.550476,-39.778694,0
