TRIMAP1,TRIMAP2,label
171.72652,-24.933285,2
59.746105,66.23234,2
-9.020112,-12.196643,4
-60.157764,-50.04558,3
-59.039276,28.522642,1
54.165653,-75.29921,0
154.6247,0.20187773,2
3.4340618,-77.74742,0
118.301506,-65.89721,0
125.27894,45.868294,2
-50.956436,74.13831,2
-45.064957,15.418472,1
-155.52286,-19.15811,2
61.086563,13.668948,1
-4.992381,-17.991606,4
-37.370876,-19.725063,4
140.60689,37.981503,2
88.792534,-19.5246,4
-8.997245,14.643415,1
-137.65251,40.85218,2
117.13813,59.50693,2
-62.772835,74.187546,2
-123.884575,10.682213,2
-56.34588,-10.247385,4
91.06117,8.22439,1
17.749819,-69.9262,0
-160.23946,-9.940118,2
-86.74933,39.3095,2
-10.659531,81.23951,2
125.47036,-63.744915,0
-104.347466,-17.767666,4
103.26206,-20.482738,4
109.00719,0.3350543,1
-84.523575,1.8050973,4
54.23491,-71.425476,0
-14.631008,89.41412,2
84.01506,-71.29527,0
42.005703,12.93579,1
11.420666,-11.04692,4
-130.14337,-19.929354,1
35.50208,76.72224,2
-113.4618,-12.006673,1
102.60709,-69.26962,0
144.956,-13.414006,1
128.39897,-48.84098,0
67.92214,76.301414,2
39.37658,84.84609,2
80.38022,12.762602,1
-68.62429,-39.440216,3
-164.48988,-47.65987,2
100.223045,-19.353043,4
-62.178764,77.83997,2
106.44321,59.84593,2
91.11567,-71.02362,0
130.33788,-60.162914,0
60.0862,-70.445015,0
57.664955,14.830119,1
-33.203773,-74.575424,0
31.421022,71.775406,2
111.434395,0.2196977,1
143.73415,-56.341217,0
-39.394485,81.991745,2
111.883095,-67.39107,0
-75.40615,-52.63469,3
-80.05391,50.443375,2
-66.451,-15.834345,4
125.50997,-63.39151,0
-51.50531,71.47537,2
152.17128,-49.12332,0
-108.99296,-56.17332,3
-123.204666,-27.513746,4
66.67223,72.29114,2
-35.880775,13.050775,1
-124.98325,-4.7858157,2
-75.879684,72.84186,2
131.62679,39.71465,2
66.85654,31.52439,2
-127.84098,34.79511,2
32.321312,16.176437,1
-170.56555,-38.204453,2
-140.66652,35.21488,2
84.86905,-4.6948476,1
29.553091,-16.74943,4
-45.279667,9.686262,1
-142.75171,42.551266,2
-101.225624,62.86019,2
-136.81497,27.362007,2
73.55856,-16.89151,4
-148.73016,13.455839,2
102.611084,52.81548,2
-69.64014,34.829372,2
-47.48957,12.921817,1
15.326873,-11.214671,4
100.95255,6.203516,1
-104.44799,59.29694,2
-134.28297,-27.029676,1
-171.57013,-31.64677,2
45.72234,12.025599,1
-55.65616,83.54351,2
-130.00465,-14.239301,4
19.720806,85.83354,2
142.09175,-56.9174,0
83.173874,74.2609,2
-159.80777,-4.53702,2
-99.500404,-15.449734,4
-130.84875,37.28126,2
41.995026,-16.844326,4
6.183387,84.21892,2
-114.70075,57.397842,2
-136.56058,-57.061436,3
-9.423851,84.66991,2
-15.141029,97.79122,2
-29.709108,-70.25511,0
84.40027,-66.82932,0
142.11174,41.062183,2
127.99551,-63.07243,0
101.59229,-20.23546,4
-0.8180293,16.013222,1
125.928734,-63.765,0
43.29706,-15.204564,4
83.667274,-18.90023,4
81.23594,-15.587734,4
-121.22314,42.309734,2
7.443791,-7.884859,4
91.802505,-56.95731,0
-13.987856,-0.6001911,2
15.0157585,-77.44142,0
106.27414,13.055326,1
170.6271,1.345834,2
103.495636,-20.346283,4
2.0044315,75.599464,2
-79.36948,-58.554375,3
-76.92593,60.839493,2
-110.39371,60.7918,2
38.384262,75.55973,2
81.70194,-74.40064,0
156.7427,-20.624352,1
-116.59287,-55.66032,0
102.64906,-19.886284,4
-12.387729,82.22607,2
113.69792,-64.386635,0
47.49993,-47.81873,3
-154.40315,9.061927,2
94.26512,-50.80514,3
100.770874,21.484201,2
102.37173,59.706932,2
-86.390526,-51.898155,3
117.52609,-66.3387,0
16.092875,80.23949,2
103.78801,60.925137,2
87.56187,66.176994,2
-3.0666761,-15.724786,4
-65.27908,62.179684,2
-130.98521,-20.29925,1
-26.63592,-18.980652,4
34.07638,-74.09737,0
128.11516,-62.127396,0
-138.95589,21.519075,2
-13.73938,80.09485,2
-166.08374,-16.367151,2
-25.953524,-71.7911,0
-106.86073,-55.68804,3
-56.535564,-75.13231,0
42.905964,-75.15462,0
63.392345,80.10089,2
-10.348389,-17.542448,4
124.94683,-63.929295,0
-128.63483,-23.942112,1
35.71248,11.843947,1
100.34262,-53.67457,0
72.599045,12.363305,1
-133.32889,5.767669,2
-12.6609335,-11.173141,4
-124.29607,-34.460346,4
-84.2986,15.102679,4
65.88377,-1.6376532,4
-36.463654,-17.68488,4
-123.24301,21.495232,2
-95.646454,-25.524454,4
71.40011,-71.165085,0
-66.75384,41.87141,2
-113.23999,48.47749,2
-32.113556,11.765655,1
173.26692,-0.08863534,2
158.20026,-45.163746,0
-110.427315,61.69808,2
-96.98573,-2.2058806,1
-164.14455,-8.622485,2
-120.288284,32.093113,2
103.37795,65.38252,2
50.64834,-72.26855,0
175.98619,-5.606847,2
-98.39689,66.38243,2
-160.6638,23.436068,2
130.23235,37.33551,2
73.32394,-16.922068,4
9.673683,92.07503,2
9.290861,-75.43041,0
12.0167675,-12.379188,4
-113.76774,49.76533,2
-40.51387,78.34471,2
56.978138,-76.66401,0
169.31343,-11.97254,2
-133.15385,6.906817,2
140.70332,-10.661538,1
80.46077,62.880314,2
52.8739,80.922516,2
-21.4785,15.463056,1
-64.76692,-6.272442,4
-112.53596,-15.506276,4
68.572945,17.606228,4
-79.103905,5.200595,4
59.96082,-75.16982,0
-130.06071,54.09278,2
110.41443,-57.660236,0
-35.139748,-74.32258,0
-9.338064,27.581938,4
-73.22242,-21.358675,4
-33.435444,95.6269,2
89.82141,-19.310242,4
-133.0371,-36.624214,4
90.46564,71.16982,2
-29.823986,-15.896014,4
-43.317993,-15.812308,4
35.587673,46.723156,2
48.942333,-72.29154,0
103.494995,-66.266014,0
-94.39124,34.98622,2
-105.60641,58.51026,2
62.70727,-70.22327,0
-130.6485,44.390884,2
150.26224,-52.28773,0
-7.7164764,-69.0723,0
63.45986,-59.766357,0
43.50669,-73.30978,0
-13.389797,77.72554,2
-125.911125,38.962105,2
154.04195,-46.040867,0
-88.33156,73.56623,2
-77.725235,9.410213,1
-61.908737,-50.813263,3
95.59653,-69.95134,0
0.61076117,-75.35059,0
-5.398286,-17.533606,4
65.75339,72.14209,2
-86.671486,7.7976313,1
-155.23776,31.778791,2
-63.02594,-73.89142,0
-70.090195,-62.813877,0
149.43103,28.074492,2
97.076546,-19.830736,4
143.53789,-53.73981,0
-40.31892,12.062392,1
-37.744743,89.83839,2
-60.28483,71.882675,2
26.18628,25.58698,1
155.01727,24.784845,2
0.1375171,77.17528,2
81.74846,-72.875046,0
49.367672,-46.07613,3
-115.399216,-12.875764,1
49.51721,-46.504124,3
141.42438,27.58082,2
-112.317024,45.33133,2
-129.12956,-29.66782,4
84.564445,-18.726149,4
135.68431,-60.07586,0
-0.587261,-15.442359,4
3.432002,-16.978277,4
25.215872,32.85636,1
-44.1734,-14.853117,4
-31.497925,13.953569,1
-105.053825,-6.7775426,1
-142.28778,0.19591397,2
128.35217,-52.105305,0
-65.72356,8.960823,1
34.549633,15.58659,1
-86.31565,14.94336,2
63.132824,-68.04776,0
54.74401,-11.518894,4
97.47963,-59.92245,0
114.57241,-67.25588,0
-12.400095,96.49,2
-17.369244,83.26118,2
36.903942,85.07998,2
-71.13185,65.28395,2
-101.56134,48.804955,2
13.59308,79.525986,2
-49.87523,20.24902,1
-34.4552,-33.509876,4
-147.96922,22.07657,2
-79.342804,-50.430904,3
115.07234,-21.900665,4
1.5065821,81.62997,2
-167.4422,-47.667484,2
-22.355328,20.43533,1
93.05022,66.58474,2
-76.34922,38.15102,4
-164.545,9.508986,2
114.021385,60.331,2
-3.0244172,-67.80915,0
54.519985,72.568565,2
-142.06084,24.430746,2
-92.46233,10.732475,2
104.471825,-20.185877,4
120.17156,-22.548082,4
-41.118816,82.6752,2
125.17166,42.973503,2
-49.629723,15.273373,1
142.37825,36.426712,2
-7.8916254,-18.036512,4
21.970953,15.347195,1
-88.54454,-57.077377,3
35.560177,-79.97353,0
