TRIMAP1,TRIMAP2,label
141.56215,-16.373722,2
48.739777,40.98776,2
3.4372337,-15.425143,4
-33.25227,-39.668,3
-35.86217,11.970108,1
50.39237,-56.056385,0
130.12457,0.47324905,2
11.336395,-57.3409,0
100.64967,-46.734066,0
93.78265,34.08337,2
-31.012463,41.187954,2
-25.641987,2.3035653,1
-109.19805,-19.34301,2
52.08638,4.9655147,1
4.1619415,-18.26228,4
-18.528708,-20.779379,4
112.59221,30.26534,2
75.93426,-16.296637,4
-1.7647566,3.1013024,1
-92.53935,21.725115,2
90.36568,43.1834,2
-38.515793,41.80209,2
-81.72125,0.17726372,2
-32.87682,-15.074916,4
75.15433,3.324036,1
21.710659,-50.98407,0
-111.624626,-12.758717,2
-52.959583,17.358105,2
-2.1839986,47.118767,2
106.29862,-47.894325,0
-69.92687,-18.719177,4
88.1456,-15.472111,4
88.9738,-0.89366823,1
-52.032757,-9.847429,4
51.04055,-51.938026,0
-6.9137406,53.49963,2
72.53687,-50.52318,0
37.035873,4.414801,1
17.205925,-11.753349,4
-89.5295,-21.16428,1
31.21361,46.892727,2
-77.305016,-17.25596,1
87.74014,-50.15016,0
120.73431,-9.956605,1
112.70497,-36.410248,0
53.92182,49.92809,2
32.785755,52.638046,2
68.6574,4.9596043,1
-42.707863,-33.4242,3
-123.94278,-40.876637,2
85.951225,-14.752557,4
-37.84845,45.472572,2
82.97172,41.723778,2
77.82188,-48.912155,0
110.08057,-44.333363,0
55.51044,-50.564785,0
49.694,6.586543,1
-16.043032,-56.99297,0
27.064238,41.96209,2
94.28926,-0.8384321,1
124.55951,-44.35788,0
-21.506111,47.66006,2
95.55013,-48.899025,0
-46.998447,-42.870117,3
-51.44472,26.974188,2
-44.386395,-18.897705,4
109.014915,-47.029102,0
-28.88477,39.859203,2
131.17993,-37.589973,0
-75.81743,-47.48614,3
-85.72366,-28.319891,4
52.75942,47.736973,2
-21.945469,1.7311386,1
-87.390396,-10.423028,2
-47.048832,40.787838,2
105.17145,29.032888,2
58.79836,16.747961,2
-85.00545,16.98454,2
29.151033,6.2854333,1
-124.837654,-32.429626,2
-93.64103,18.906788,2
69.95876,-7.456626,1
29.709743,-14.849487,4
-26.513456,-1.3676591,1
-95.76081,24.421432,2
-64.95421,34.722485,2
-92.12641,12.890843,2
65.108696,-15.347977,4
-101.71905,2.2642758,2
80.677986,35.043373,2
-42.700375,14.406963,2
-29.489851,1.1465749,1
18.798729,-12.512726,4
82.16829,2.3095067,1
-67.55401,33.2134,2
-92.1987,-23.81866,1
-123.43394,-28.885752,2
41.44126,4.4034534,1
-32.488132,49.58489,2
-90.29085,-15.189442,4
19.338892,51.7718,2
122.81655,-43.99471,0
62.946957,49.89096,2
-111.51849,-9.429505,2
-65.95339,-17.762733,4
-87.435326,18.800589,2
37.02872,-16.229034,4
9.602807,50.89311,2
-74.910614,32.31308,2
-96.78199,-47.791435,3
-1.5806264,50.653492,2
-6.4500427,59.336926,2
-12.921395,-53.651863,0
75.12141,-47.78652,0
114.09143,32.50076,2
108.22946,-46.779655,0
87.30443,-15.245793,4
4.3147693,4.022778,1
107.58366,-47.639706,0
40.446865,-14.887373,4
71.91288,-16.138424,4
69.601616,-14.803718,4
-80.527176,22.001884,2
12.522308,-10.701147,4
76.127556,-38.92755,0
-2.617272,-7.6649356,2
19.480274,-55.31104,0
89.577415,9.219724,1
144.10301,5.8365273,2
89.7611,-15.114915,4
7.1866045,43.32719,2
-52.480423,-46.829266,3
-46.16212,33.434383,2
-71.536835,34.508553,2
31.743134,46.318882,2
72.01654,-54.14717,0
129.61926,-14.210952,1
-79.99806,-46.634686,0
87.89146,-15.143986,4
-3.4945009,48.154713,2
96.34771,-44.87732,0
45.196274,-35.256493,3
-105.70494,1.0345083,2
82.86411,-36.162914,3
83.04791,10.314151,2
79.37706,41.834126,2
-56.757267,-42.36273,3
100.539345,-48.24477,0
17.015825,47.525272,2
80.76923,42.38997,2
68.704056,43.54166,2
6.590537,-16.641489,4
-39.415035,35.066067,2
-89.18807,-20.986546,1
-10.943889,-20.114155,4
36.710033,-54.433228,0
109.54543,-46.591118,0
-96.433624,10.075381,2
-3.6572697,46.826283,2
-117.44604,-16.728006,2
-10.039008,-55.40968,0
-73.1732,-45.991997,3
-33.1007,-57.252144,0
40.706886,-55.19727,0
50.944275,50.996838,2
-0.80295867,-18.491425,4
106.21585,-47.878944,0
-87.29224,-23.763689,1
32.605125,3.0346954,1
85.97825,-36.290318,0
60.15689,5.790166,1
-89.0024,-2.3907135,2
-2.5939224,-13.060089,4
-86.72732,-31.961979,4
-56.02695,4.2835555,4
58.553154,-5.6159215,4
-16.592672,-19.12464,4
-82.355545,8.214865,2
-65.08891,-25.985584,4
63.526897,-51.815907,0
-42.438835,16.73761,2
-73.948074,25.926392,2
-18.877254,1.8742065,1
147.1105,4.1916285,2
137.63391,-35.211857,0
-72.012245,34.834198,2
-63.35311,-10.126857,1
-114.43551,-10.775144,2
-78.75864,13.434467,2
80.66635,44.541233,2
47.581684,-53.31879,0
149.72577,-0.58394843,2
-62.71545,37.294365,2
-110.26257,10.584765,2
104.081436,28.252813,2
64.26319,-15.145709,4
10.963677,55.34371,2
16.603964,-55.12895,0
16.169325,-14.180849,4
-74.75524,26.904503,2
-21.217222,45.268772,2
52.498768,-57.19797,0
142.43213,-10.08393,2
-90.35422,-3.0566487,2
117.54359,-8.062655,1
63.931526,41.187767,2
42.796745,51.318424,2
-10.347603,3.584422,1
-40.822052,-12.522933,4
-78.01751,-14.940493,4
60.36424,8.184949,4
-49.528,-4.3084817,4
54.565277,-52.46405,0
-87.24894,31.030903,2
96.004135,-41.00739,0
-17.954878,-56.489693,0
-0.9075562,14.359929,4
-47.132565,-22.638948,4
-18.684309,57.074406,2
76.05587,-16.406797,4
-94.6681,-32.448647,4
69.43236,47.55573,2
-12.519052,-18.510633,4
-23.745466,-18.359097,4
28.048374,26.586441,2
46.74948,-53.10307,0
90.9693,-46.750813,0
-59.78079,16.70502,2
-68.21256,33.051548,2
56.875095,-50.462048,0
-86.97183,23.95414,2
130.68407,-41.415764,0
4.400045,-51.61494,0
58.618713,-42.77925,0
41.958363,-53.946804,0
-6.073292,47.425175,2
-83.620804,19.695406,2
130.98665,-35.435772,0
-56.011734,42.5766,2
-50.990215,-1.425796,1
-34.238758,-40.90881,3
83.250305,-49.756035,0
9.263079,-55.982307,0
5.8970356,-18.057394,4
52.376575,46.54754,2
-54.22544,-1.8935711,1
-106.14958,17.004385,2
-38.115444,-56.668385,0
-45.606247,-48.649464,0
120.49499,24.312496,2
82.74847,-15.641678,4
123.67224,-43.08806,0
-23.940754,2.1580353,1
-20.348907,53.746414,2
-37.32586,40.73636,2
24.404587,11.087119,1
126.48476,22.311502,2
4.1231647,45.818623,2
71.5065,-52.56816,0
45.702232,-33.33915,3
-77.73127,-17.925034,1
44.126686,-34.18367,3
113.81117,21.11371,2
-74.25813,23.738308,2
-90.00767,-27.053625,4
72.71863,-16.175655,4
116.732155,-45.789623,0
7.9648595,-16.666279,4
10.73184,-17.61693,4
24.563625,18.44368,1
-23.956495,-17.678736,4
-17.851479,2.8305717,1
-68.647026,-12.532486,1
-95.99265,-6.4639025,2
109.58791,-36.579006,0
-41.676716,-1.3851087,1
32.601418,6.6933675,1
-55.661114,1.363642,2
56.6186,-48.765766,0
49.341125,-10.587437,4
83.10645,-41.603973,0
98.17183,-49.085754,0
-6.7131,58.948498,2
-6.356871,48.402054,2
31.089592,52.9814,2
-43.508263,36.17461,2
-66.00369,26.958586,2
12.408131,47.491474,2
-29.012814,6.451634,1
-19.233267,-26.635847,4
-100.14397,8.526903,2
-51.198772,-40.724304,3
97.86879,-15.304829,4
6.301121,48.92574,2
-125.59168,-39.88592,2
-9.015459,6.0539145,1
70.84223,45.534252,2
-46.486526,17.387487,4
-113.12268,3.660301,2
87.54727,43.761562,2
6.047014,-50.85556,0
43.978012,45.640614,2
-95.1096,10.469594,2
-59.623856,2.3848946,2
88.58227,-14.933123,4
103.516,-15.870888,4
-21.867418,48.22994,2
99.00295,31.944681,2
-30.988028,4.1628437,1
113.43382,30.023397,2
3.3307426,-18.632935,4
20.548061,4.3835025,1
-56.503986,-46.424236,3
34.084805,-59.215443,0
-82.76113,-13.098537,4
-96.279076,11.253556,2
-44.384747,41.813152,2
87.380486,-0.45978034,1
105.59057,-15.17228,4
-28.662039,-11.653534,4
-102.92711,-35.85717,1
96.853966,-15.3620205,4
74.253525,-52.921852,0
-13.784464,3.493925,1
6.929992,-39.066193,3
-47.69123,51.97886,2
29.729404,45.339886,2
103.62476,-47.285664,0
-25.822023,59.47055,2
-67.34381,-18.641571,4
96.72133,30.48713,2
-83.88042,-6.298687,2
137.4372,-35.627213,0
79.22488,0.6454376,1
-44.01266,45.33582,2
24.626026,39.080566,2
-8.467974,53.54573,2
81.17364,-50.279324,0
-88.5695,8.281286,2
-33.71857,-36.37103,3
-118.55305,-11.096209,2
15.057396,64.30633,2
62.728565,42.14372,2
-57.84477,-23.463968,4
45.09815,7.4357157,1
-105.17737,18.295088,2
-74.11692,25.308107,2
-60.210827,38.392117,2
9.159555,-56.646927,0
10.821742,52.684883,2
10.36811,50.612125,2
29.331963,-12.027545,4
-42.145737,13.022574,2
-34.386505,16.044485,2
-109.007645,-1.134722,2
-17.275948,51.793293,2
-122.1472,-18.73345,2
25.78694,2.6055427,1
124.87443,20.710312,2
-53.72657,-4.2868176,1
41.6894,46.129814,2
138.33035,11.65445,2
9.485262,54.710255,2
49.94076,-46.32744,0
-79.66417,-16.548065,1
-53.18381,-20.401823,4
10.267784,7.625082,1
7.471899,30.969976,2
37.632545,-55.462933,0
-43.752132,55.83973,2
-58.373367,8.329576,2
24.380789,44.368465,2
93.27548,28.63112,2
-105.364365,2.7878172,2
-54.02416,36.271667,2
-18.655092,-43.99758,0
39.526306,-14.538629,4
111.995255,-46.417667,0
-46.295956,-29.430418,4
117.286125,25.567833,2
81.45674,1.9915365,1
76.18208,-43.576332,0
102.92077,-15.690585,4
57.316723,54.248142,2
-60.427853,-13.094871,4
79.54205,-49.367104,0
12.94495,7.7641745,1
-39.531437,-17.301403,4
57.20282,42.10173,2
-93.16123,-35.20176,1
8.432527,48.738365,2
43.944016,7.7705755,1
3.9237082,-25.032606,0
-7.884205,55.68969,2
-118.26085,-11.250035,2
91.33042,37.084854,2
-3.2512615,-43.927353,0
15.339936,16.768686,1
113.82288,27.99109,2
-109.71603,-0.26414737,2
44.49796,2.0512397,1
-50.146088,-47.601715,3
-64.11263,38.69398,2
64.85704,-16.157217,4
-88.97064,-31.794773,4
