TSNE1,TSNE2,label
43.844807,-9.521276,2
22.80779,23.067858,2
5.080572,-12.496965,4
-7.3745017,-29.115604,3
-8.932951,10.098435,1
16.224445,-44.288055,0
54.082035,-9.31694,2
2.0535607,-47.462605,0
35.49806,-28.984957,0
48.04526,19.538858,2
-11.218038,31.215576,2
-7.171587,7.036169,1
-37.944546,-14.0443535,2
22.28864,8.179391,1
7.175946,-16.551289,4
0.3621475,-17.808035,4
48.715023,11.422484,2
27.960793,-11.252723,4
4.260579,4.9875107,1
-46.58819,15.838293,2
45.92391,24.880415,2
-14.939308,32.934025,2
-25.866302,2.4515686,2
-7.926528,-9.597997,4
30.24837,4.746352,1
5.3578925,-37.169937,0
-40.558853,-10.279225,2
-16.546034,11.092129,2
3.328755,36.24034,2
33.70092,-25.694126,0
-16.700321,-13.546137,4
30.758423,-8.891104,4
33.181946,2.1436388,1
-9.483728,-10.9014435,4
15.39689,-39.945705,0
2.525867,45.67689,2
24.935806,-37.193737,0
16.6241,0.32907686,1
10.327081,-10.126804,4
-28.801645,-9.603374,1
17.411325,26.94655,2
-22.814081,-7.4167624,1
32.617607,-35.645702,0
40.53362,-4.2944407,1
25.001883,-19.962074,0
27.981005,33.248844,2
20.42542,38.01734,2
28.432022,6.2073784,1
-9.225498,-32.953762,3
-35.991875,-29.035362,2
29.850788,-7.818563,4
-14.023547,30.26697,2
40.905396,24.005102,2
25.714523,-36.65199,0
36.551414,-22.72785,0
18.756876,-39.393456,0
21.517017,4.269207,1
-7.413844,-50.257774,0
17.461906,25.313227,2
34.639526,-0.5686375,1
35.33105,-13.463636,0
-5.9381175,37.31832,2
34.12216,-31.80615,0
-12.61664,-27.068819,3
-18.533628,14.073943,2
-8.325959,-13.332276,4
33.443813,-24.469276,0
-9.671711,27.396648,2
40.973015,-20.360207,0
-25.482813,-32.281284,3
-24.488586,-19.423094,4
27.386255,32.209476,2
-4.692813,2.079933,1
-29.269773,-3.9661927,2
-21.691797,34.12401,2
42.71061,9.429398,2
25.980677,14.216797,2
-36.89535,12.970603,2
14.491657,5.769758,1
-42.97672,-28.331268,2
-46.322216,14.332551,2
25.33644,9.260024,1
15.279304,-14.983435,4
-5.938897,5.4100876,1
-48.670876,15.233045,2
-34.412373,33.55774,2
-39.632217,8.75616,2
23.785303,-10.48617,4
-36.92775,-1.6120039,2
35.782948,18.737343,2
-12.947734,13.819827,2
-7.5116773,3.401112,1
10.9338875,-10.356634,4
32.15202,4.041462,1
-29.513025,23.345606,2
-33.172844,-14.30458,1
-44.77716,-27.284716,2
18.136436,0.48259854,1
-13.406453,40.596344,2
-19.486614,-15.223908,4
14.218861,39.26063,2
34.85865,-15.629728,0
33.504715,34.844467,2
-41.671497,-8.58797,2
-14.531823,-14.21885,4
-42.141483,14.680917,2
17.68532,-14.665144,4
9.846843,40.31399,2
-37.406578,27.387728,2
-34.99317,-39.41675,3
3.2942264,40.287167,2
0.89326096,49.531887,2
-6.2580376,-44.563957,0
24.729141,-36.137615,0
51.630703,13.461368,2
34.228516,-23.795527,0
30.616068,-8.513563,4
5.6283965,4.4272866,1
31.33236,-25.054195,0
17.719545,-11.718943,4
26.760456,-11.479347,4
24.895515,-8.410019,4
-35.341255,16.92444,2
9.542987,-10.355299,4
25.625711,-32.887867,0
3.4312027,-6.942456,2
5.259017,-45.47013,0
33.82559,7.399992,1
56.521526,-9.909574,2
30.910019,-8.238317,4
7.2591543,26.895916,2
-15.217166,-37.362576,3
-17.166136,21.767647,2
-36.24563,31.591797,2
17.709423,26.015182,2
26.624931,-41.625656,0
40.289143,-7.3691754,1
-25.505062,-42.94257,0
30.731518,-8.448483,4
2.6120799,37.763687,2
38.55814,-29.507307,0
14.287464,-25.891079,3
-42.516468,-0.9265389,2
22.740341,-26.430164,3
32.84581,12.6784725,2
38.5799,23.820074,2
-16.530172,-31.290745,3
35.4971,-29.094679,0
10.294127,32.30466,2
40.148735,25.349426,2
33.398098,26.2558,2
7.6873975,-13.741153,4
-14.074671,24.247889,2
-28.957392,-9.694674,1
1.7565355,-17.554571,4
10.808396,-40.131073,0
34.059517,-23.61659,0
-42.761078,6.09439,2
3.1050787,36.083485,2
-44.62981,-14.617152,2
-5.589008,-44.760662,0
-23.359835,-32.59099,3
-12.952603,-48.757065,0
12.047504,-43.110413,0
29.65618,37.379852,2
5.4571037,-17.345205,4
33.724197,-25.64384,0
-26.899836,-10.786581,1
15.838478,-1.1746124,1
23.52119,-27.414818,0
24.668867,6.357033,1
-28.843006,1.4914273,2
4.913271,-10.138334,4
-21.742392,-21.2893,4
-20.148869,9.03346,4
20.377634,-7.2140565,4
0.28363124,-14.497442,4
-30.103941,7.425916,2
-14.284323,-19.507835,4
21.548647,-39.995033,0
-15.111632,13.999836,2
-33.296455,21.104612,2
-1.8268816,-2.563258,1
57.661873,-11.871726,2
46.56535,-21.021059,0
-36.48834,32.243877,2
-22.800364,-1.6294591,1
-44.026726,-10.646039,2
-28.620596,9.834875,2
42.97221,27.765617,2
14.815828,-42.059128,0
54.47268,-14.13232,2
-31.436058,32.786716,2
-52.86585,7.043561,2
41.6333,9.996944,2
23.260489,-10.307442,4
11.019347,45.696457,2
3.1791542,-43.665794,0
10.868932,-10.977386,4
-33.989025,21.538956,2
-5.8898783,33.230087,2
18.239092,-49.45173,0
51.10728,-12.172379,2
-33.94425,-2.5671928,2
41.440453,-2.7615042,1
29.00348,20.5872,2
24.582203,37.27286,2
1.7535635,-0.1369097,1
-7.1836066,-10.903843,4
-18.563192,-14.868897,4
25.106394,12.195058,4
-19.85829,8.634742,4
19.406313,-48.163044,0
-45.5663,25.977707,2
25.999842,-26.768557,0
-7.711821,-46.685966,0
3.9547007,20.517876,4
-9.115565,-16.67842,4
-7.2252326,47.917023,2
27.99916,-11.26624,4
-25.45289,-21.141737,4
38.04972,31.346363,2
2.1668885,-15.310014,4
-1.0167842,-13.581421,4
17.242836,19.576607,2
14.890462,-42.13351,0
27.246824,-29.573679,0
-25.625143,12.868065,2
-32.01039,27.08069,2
19.209555,-41.300243,0
-43.073944,18.990648,2
40.66841,-15.840266,0
0.95244694,-37.805283,0
18.029043,-32.876198,0
12.3435755,-42.538315,0
3.1982563,33.028675,2
-38.11269,16.55701,2
42.50764,-20.478977,0
-27.998829,36.986214,2
-16.514017,4.0797963,1
-7.314785,-28.258781,3
29.948132,-37.893803,0
1.2574413,-46.031815,0
7.215277,-15.936576,4
25.852432,30.022722,2
-18.084177,3.8505955,1
-53.918106,7.8178754,2
-14.941149,-47.896748,0
-13.606162,-39.233044,0
51.916027,6.5551033,2
29.920506,-9.644714,4
37.398308,-17.264528,0
-4.054342,-1.4949032,1
-5.733806,44.9609,2
-13.051713,26.660408,2
14.524732,12.97213,1
55.92818,5.8428893,2
8.312627,32.52624,2
26.016344,-42.715717,0
14.027974,-22.756386,3
-24.015335,-7.847575,1
14.310014,-24.100288,3
47.058506,3.2845278,2
-41.943764,30.352242,2
-22.567734,-17.386492,4
27.351706,-11.125933,4
32.04191,-18.181334,0
7.7902603,-14.129451,4
9.83798,-15.655803,4
13.143376,16.726866,1
-1.0916208,-13.527107,4
-2.2539654,-0.9868743,1
-21.654774,-5.2519956,1
-34.202515,-4.040576,2
27.836823,-22.473612,0
-9.807484,-3.0886478,1
14.81284,2.346433,1
-15.308602,7.2688713,2
18.590296,-38.503746,0
18.646112,-8.853634,4
24.385614,-28.818249,0
34.32163,-30.825754,0
0.9917777,48.997105,2
1.3834188,37.046604,2
20.53746,40.21457,2
-16.483864,25.383896,2
-22.545755,11.656488,2
12.063528,40.544296,2
-4.38084,12.322226,1
-5.8569174,-41.28995,4
-44.254353,5.075057,2
-12.8081665,-30.668514,3
32.485382,-7.7746396,4
7.1016245,38.598263,2
-37.396683,-31.510561,2
-1.3848567,11.293134,1
38.512623,30.568531,2
-16.97882,13.3401375,4
-52.608784,-4.1995,2
45.133617,24.59982,2
-0.31271002,-42.6116,0
22.176815,29.693005,2
-43.458447,5.854118,2
-17.975254,7.869272,2
30.486378,-7.742808,4
33.17595,-7.6730666,4
-7.275187,39.79122,2
42.1808,13.011057,2
-8.459248,4.8329544,1
49.00124,10.546985,2
6.9089594,-16.731325,4
11.420173,0.45222092,1
-16.913292,-37.891674,3
10.78542,-49.84453,0
-19.144344,-15.082035,4
-43.416035,6.1974387,2
-18.496174,31.600075,2
32.769325,-1.2210552,1
33.28829,-7.617068,4
-2.0475092,-8.449627,4
-32.420273,-20.800495,1
32.22974,-7.9052486,4
27.681816,-41.02524,0
-0.36509308,-1.5042698,1
5.026088,-30.16638,3
-22.708143,44.1374,2
16.249882,29.045565,2
33.06284,-27.01594,0
-11.101599,48.38044,2
-15.078047,-14.329891,4
39.02159,12.252975,2
-30.166264,-3.2114193,2
46.357166,-20.79288,0
30.349346,-1.7422712,1
-22.314207,38.157917,2
14.457606,23.41054,2
-2.0449212,49.249252,2
29.913342,-38.76384,0
-32.635128,5.9012313,2
-7.0850153,-29.994822,3
-49.95623,-11.484603,2
15.821361,50.043125,2
31.02818,27.441956,2
-12.643895,-16.606432,4
19.439201,2.9569244,1
-54.25845,8.004184,2
-33.346294,21.071255,2
-30.64333,33.208614,2
1.3512539,-46.58114,0
10.607939,40.733944,2
9.369573,34.41671,2
14.141533,-9.789821,4
-16.953161,13.033345,2
-7.3551164,13.851825,2
-45.38486,-4.292285,2
-7.828998,35.963543,2
-49.176952,-17.79067,2
13.273734,9.082746,1
53.201756,4.166692,2
-18.909674,-0.6010836,1
21.573187,32.141262,2
57.04767,-5.209775,2
10.0281,44.755287,2
15.074115,-33.470203,0
-26.130215,-7.494992,1
-10.690294,-13.890338,4
8.295005,11.742486,1
5.566819,22.67623,2
11.197085,-44.848763,0
-19.565691,46.837875,2
-20.74777,9.497712,2
14.012852,29.421432,2
38.068134,12.201031,2
-43.489986,-0.10975526,2
-22.93213,27.128853,2
-3.265245,-34.876392,0
17.30422,-11.344991,4
33.273373,-21.924906,0
-12.264733,-13.1782,4
49.114605,6.9014893,2
31.87473,3.6625192,1
21.308773,-31.379818,0
33.092937,-7.674434,4
32.72518,39.638992,2
-11.3696995,-11.9494915,4
30.538574,-43.915802,0
7.740121,8.720111,1
-6.1307654,-12.16903,4
25.95167,22.745708,2
-30.578829,-15.923471,1
8.163046,36.938858,2
18.640917,10.15123,1
-1.4155879,-40.339066,0
0.4336826,45.99958,2
-50.620026,-11.505924,2
42.817894,20.222242,2
-3.7566884,-42.116394,0
12.3130455,14.713596,1
50.339664,10.649751,2
-45.6901,-3.0924442,2
17.898603,8.703583,1
-14.855573,-38.103363,3
-31.992558,34.15456,2
24.786919,-13.064322,4
-23.117119,-20.747786,4
22.975365,-34.24701,0
31.375132,-20.938343,0
12.506076,-30.822298,3
56.881546,-11.429307,2
36.163822,-16.3513,0
-43.28071,8.486321,2
3.8339872,22.010468,2
34.75707,-39.623127,0
4.388006,-14.8426285,4
-1.077318,-49.61093,0
-9.15516,-17.988804,4
-37.571426,-31.686699,2
-36.331566,15.115715,2
20.899914,29.54743,2
50.971996,-28.35763,0
-41.896362,-26.15316,2
20.659481,8.262919,1
-21.190086,16.352177,2
-21.287773,35.462723,2
-31.894766,-27.847527,2
-12.679433,-2.9237645,1
-40.587673,5.968792,2
0.76025206,-0.30115536,1
33.030132,7.608959,1
-2.475943,30.10718,2
1.1523849,32.337326,2
53.466675,10.4630785,2
1.4704088,-45.203102,0
-10.174594,-14.630954,4
0.0958763,-10.941527,4
-16.86619,-13.430838,4
-11.355541,-9.396791,4
40.469566,-4.554215,1
14.381423,0.054097995,1
51.37587,0.9634194,4
-32.11495,28.535767,2
2.8382876,21.919043,2
30.667002,-28.85526,0
-43.275635,-15.197752,2
0.96582556,16.41075,2
-20.070015,31.612917,2
52.36137,9.813291,2
-13.270663,44.26501,2
1.4281749,-47.262398,0
36.303196,16.834705,2
47.11881,6.024621,2
-46.103905,-13.589357,2
44.289062,14.375856,2
25.017317,30.240211,2
28.53248,-26.950472,0
9.690951,-37.62299,0
40.798546,-15.918458,0
-17.117876,13.398446,2
8.976598,-26.183603,3
36.007133,-27.290136,0
35.712498,0.9277541,1
-27.893873,-6.240906,1
-30.115145,8.792476,2
25.248611,-26.109373,0
42.91388,-17.742905,0
25.54735,7.628739,1
20.98393,28.648756,2
22.911917,-11.5649185,4
-4.0878825,-47.193497,0
-41.418022,-21.295105,2
19.012487,-11.301504,4
18.634617,7.7202883,1
-10.764771,-13.394959,4
5.506666,-44.324524,0
10.830382,26.579645,2
-20.412128,-43.041996,0
15.472552,-14.278733,4
2.7025082,5.735135,1
33.684887,-18.330185,0
11.142891,-16.663673,4
-0.39630806,-7.6731734,2
35.654438,-37.702488,0
25.678057,40.292538,2
-3.564509,-41.647457,0
-22.46635,31.690271,2
-18.91984,14.195554,2
-31.850973,-7.4389896,2
11.729445,16.721323,1
42.96563,19.156776,2
-19.988174,10.656979,2
18.94823,-11.228369,4
-39.33381,-29.909874,2
6.638903,46.909218,2
-30.684702,-25.856789,4
-24.125298,3.8682241,2
20.094574,41.06772,2
15.217097,-48.666504,0
39.928787,-3.9025426,1
14.996618,-14.686295,4
29.131916,-35.982536,0
-49.25917,-11.919882,2
-28.870579,-13.884948,1
-7.8741174,-43.625034,0
-31.481533,-7.2702084,4
-49.63629,-20.887669,2
12.449378,-42.95279,0
11.518008,2.6222768,1
-29.240278,41.143646,2
46.682682,4.786231,2
-8.923387,-10.399545,4
-13.13777,-31.338062,3
21.27882,19.99872,2
7.2632604,-10.052588,4
-41.86794,26.519545,2
-45.397373,30.640781,2
-11.371163,14.657793,2
28.823568,-22.91495,0
14.289501,-4.619625,4
-10.353294,27.709082,2
-22.13561,31.76749,2
26.794853,4.8044252,1
-7.4772434,34.538433,2
-3.397328,-47.108757,0
1.8694578,-13.589381,4
-10.623914,-23.488506,3
-19.892435,28.698118,2
13.549547,50.51243,2
-2.051003,-52.194527,0
10.44956,-49.65556,0
4.411394,34.18232,2
-19.131334,21.185884,2
-6.4358826,40.06506,2
16.004143,-10.8855295,4
-30.081743,19.79355,2
-46.40014,17.288588,2
38.257042,14.791763,2
20.917576,-11.613595,4
55.85145,2.2037218,2
14.693627,12.382855,1
-16.926441,-36.487434,3
16.983978,-35.26353,0
47.411095,2.4459205,2
0.5804687,-9.892864,4
-19.306797,-33.28224,3
-12.615458,-48.76244,0
2.2111726,-7.729204,4
-4.5980353,-31.497055,3
-14.947984,-3.822904,1
49.132908,-26.84639,0
-10.542501,-18.9047,4
11.983692,14.221474,1
-19.236185,-45.013546,0
26.475859,-26.310343,0
21.7164,8.442096,1
31.745321,-33.8844,0
-40.333817,5.6614537,2
-19.959898,24.08184,2
18.32546,10.002705,1
41.390884,-0.1308676,1
33.850204,-29.642998,0
-0.59266615,-14.467614,4
28.15078,2.4737957,1
-19.998102,-11.746664,4
0.45664546,-17.975777,4
-16.909117,-14.275416,4
46.52423,10.766098,2
17.653074,-14.26228,4
40.997787,-16.419893,0
31.958551,28.216959,2
-21.303541,10.087448,2
12.542879,-11.936476,4
28.78069,18.91457,2
-19.654593,-19.957176,4
-0.9023496,31.761595,2
-6.927229,-16.798035,4
-34.84931,26.805965,2
14.203703,40.743584,2
44.025654,-9.47901,2
36.289753,-20.953583,0
15.111209,-49.635372,0
-15.2930765,-45.078854,0
7.899403,6.174246,1
33.32862,-20.816814,0
59.488922,-3.3512242,2
34.02811,-30.470156,0
-44.873013,-22.402609,2
2.1049652,7.6570287,1
-11.370002,-14.444454,4
-18.507236,11.051668,4
25.237556,-9.41094,4
4.0303054,3.1176834,1
-47.880516,13.963131,2
43.070988,9.317674,2
-39.39385,-18.332676,2
6.04769,24.152174,2
27.80085,-46.436726,0
14.714779,12.602155,1
2.3437479,-0.47899988,1
-4.6826,-40.700325,0
12.294202,25.491528,2
15.287947,-45.464443,0
27.111504,-8.487208,4
-46.63339,27.238976,2
-11.434826,26.969168,2
-14.411126,8.135998,1
48.740433,10.7918625,2
-1.4554268,12.370751,4
4.139601,11.0775,1
25.163637,-44.26239,0
22.380566,-34.990177,0
-32.120037,11.297569,2
-16.526823,33.643307,2
-19.664213,-9.492575,1
-50.05467,-14.584257,2
36.60954,-15.204117,0
42.695236,25.045692,2
-14.586855,-13.474076,4
48.923306,0.812904,2
33.39702,26.248413,2
-30.089085,-3.203419,2
45.11853,24.885632,2
45.187008,11.505639,2
1.5179362,-17.622437,4
