TSNE1,TSNE2,label
39.643707,-9.296677,2
21.18966,20.560986,2
4.9078655,-11.414134,4
-6.8328953,-26.470291,3
-7.8937874,9.387674,1
14.417111,-40.635437,0
49.88741,-8.766072,2
1.3816507,-43.52469,0
32.964893,-27.586285,0
44.702747,17.822315,2
-9.877891,28.567562,2
-5.427667,6.3986974,1
-35.112904,-12.761956,2
20.83667,7.0432,1
6.780052,-15.191379,4
0.4952334,-16.298082,4
44.94997,10.21113,2
26.137247,-10.942565,4
4.144598,4.38614,1
-42.490402,14.8772545,2
42.66293,23.104536,2
-13.409597,30.274702,2
-23.619068,2.1580017,2
-7.0568833,-8.717908,4
28.091457,4.042038,1
4.604835,-33.92921,0
-37.566475,-9.417334,2
-14.889231,10.271874,2
3.366326,32.818447,2
31.483702,-24.42493,0
-15.328982,-12.346662,4
28.734852,-8.690225,4
30.773142,1.7372404,1
-8.478842,-9.83426,4
13.701496,-36.54887,0
2.6198323,41.74285,2
22.37309,-34.32368,0
15.466027,-0.07851721,1
9.834999,-9.3041,4
-26.70921,-8.972662,1
16.25872,24.338818,2
-21.178574,-7.09023,1
29.670631,-33.446095,0
37.009666,-4.400404,1
23.60072,-18.684523,0
25.983183,30.179771,2
18.977356,34.709114,2
26.382,5.326378,1
-8.586318,-30.020388,3
-33.374035,-26.705885,2
27.86448,-7.745088,4
-12.61984,27.90371,2
37.93961,22.274574,2
23.12233,-33.722282,0
34.286877,-21.836046,0
16.776274,-36.174576,0
20.016523,3.5021584,1
-7.2443204,-45.963844,0
16.31292,22.78223,2
32.15733,-0.6657378,1
32.82014,-13.139102,0
-5.118216,34.22816,2
31.413658,-30.058844,0
-11.6981125,-24.598715,3
-16.790863,12.608732,2
-7.3860836,-12.025086,4
31.303913,-23.318722,0
-8.686943,25.103851,2
38.284966,-19.427475,0
-23.60877,-29.35926,3
-22.557806,-17.745003,4
25.398878,29.16237,2
-4.0233994,1.7539648,1
-26.90626,-3.6304789,2
-19.51465,31.411728,2
39.20666,8.662588,2
24.217512,12.656044,2
-33.516304,11.936215,2
13.614436,4.918326,1
-39.834106,-25.949697,2
-42.31144,13.413038,2
23.63361,8.01129,1
14.264804,-13.904289,4
-5.287732,4.7742968,1
-44.5426,14.417945,2
-31.33267,30.88442,2
-36.24029,8.217433,2
22.296703,-10.152075,4
-33.939568,-1.3796355,2
30.972599,15.696646,2
-11.574535,12.650659,2
-6.5222926,2.9373126,1
10.346871,-9.519396,4
29.826162,3.4887657,1
-26.677998,21.408934,2
-30.43194,-12.740623,1
-41.467182,-24.852242,2
16.87809,-0.012252294,1
-11.980909,37.33756,2
-17.896692,-13.880393,4
13.331949,35.78099,2
32.507782,-15.142875,0
31.051989,31.98785,2
-38.60271,-7.7903304,2
-13.307112,-12.923773,4
-38.42026,13.664488,2
16.5066,-13.7956705,4
9.305822,36.67054,2
-34.04229,25.224533,2
-32.45491,-36.094242,3
3.3837106,36.585766,2
1.2347597,45.37505,2
-6.1851945,-40.79981,0
22.254183,-33.299892,0
47.77408,11.945454,2
32.080177,-22.700985,0
28.591745,-8.364868,4
5.4141717,3.8377564,1
29.302477,-23.725485,0
16.635412,-11.080126,4
25.03465,-11.146231,4
23.342566,-8.268051,4
-32.053085,15.521618,2
9.05159,-9.432645,4
23.407795,-30.372984,0
3.5173995,-6.5309873,2
4.3217564,-41.67356,0
31.281872,6.7132826,1
52.124214,-9.436749,2
28.853466,-8.095619,4
6.9767375,24.294096,2
-14.202168,-33.98286,3
-15.374771,19.900755,2
-33.024654,29.077295,2
16.537958,23.448006,2
24.028725,-38.614315,0
36.271156,-7.215828,1
-23.8437,-39.259823,0
28.687376,-8.291359,4
2.739398,34.27456,2
35.765305,-28.276966,0
13.298459,-23.631592,3
-39.076702,-0.71103275,2
21.078943,-24.368992,3
31.043562,11.064229,2
35.88722,21.999557,2
-15.322284,-28.353384,3
32.951283,-27.697191,0
9.792108,29.254715,2
37.212265,23.396446,2
31.046795,24.033588,2
7.2858324,-12.547891,4
-12.648385,22.13079,2
-26.860838,-9.056808,1
1.8154668,-16.08209,4
9.45125,-36.797665,0
31.88963,-22.593603,0
-39.196316,5.797376,2
3.1410625,32.65915,2
-41.273617,-13.24619,2
-5.5843062,-40.95421,0
-21.660814,-29.657377,3
-12.322875,-44.587967,0
10.551849,-39.46339,0
27.466007,34.136993,2
5.24258,-15.850612,4
31.507881,-24.380316,0
-25.066488,-10.169067,1
14.673102,-1.4706885,1
21.803513,-25.268137,0
22.98174,5.3188863,1
-26.39828,1.2708356,2
4.8080344,-9.217316,4
-20.033104,-19.489021,4
-18.304657,7.8435783,4
19.19234,-6.9732285,4
0.4508994,-13.278998,4
-27.438305,6.757036,2
-13.059892,-17.70848,4
19.353119,-36.803333,0
-13.569885,12.82323,2
-30.1644,19.35691,2
-1.4327852,-2.5565193,1
52.862087,-11.389585,2
43.43024,-19.845144,0
-33.27566,29.72284,2
-20.927507,-1.6738315,1
-40.808323,-9.595762,2
-26.049026,9.032218,2
39.77715,25.738016,2
13.060809,-38.626797,0
49.48722,-12.832656,2
-28.604053,30.19802,2
-48.603844,6.923453,2
38.315838,9.165327,2
21.811146,-9.959258,4
10.5132885,41.552437,2
2.4143827,-39.976376,0
10.264367,-10.141604,4
-30.784843,19.759336,2
-5.077289,30.43108,2
16.120863,-45.412746,0
44.57061,-12.714911,2
-31.155874,-2.3111959,2
38.056313,-3.1145303,1
26.944773,18.8232,2
22.81185,33.99724,2
1.7991855,-0.3398153,1
-6.2086906,-9.716073,4
-17.024332,-13.527153,4
23.403639,10.752464,4
-18.061045,7.4649954,4
17.215475,-44.294888,0
-41.61514,23.988497,2
24.17071,-24.880535,0
-7.5041137,-42.751114,0
3.8377075,18.423676,4
-8.222744,-15.202881,4
-6.153881,44.05526,2
26.174503,-10.951664,4
-23.443651,-19.321444,4
35.122807,28.898628,2
2.177052,-13.987301,4
-0.7501496,-12.414341,4
16.061481,17.571745,2
13.085224,-38.699722,0
25.255522,-27.63645,0
-23.095495,11.782344,2
-29.083195,24.96937,2
17.152634,-37.874435,0
-39.241585,17.634214,2
37.88598,-15.1966305,0
