TRIMAP1,TRIMAP2,label
170.53714,-27.223534,2
52.134155,43.32292,2
-1.0468916,-10.9043455,4
-45.331528,-34.83128,3
-45.501427,15.369967,1
50.013657,-51.046204,0
153.81099,-3.2168405,2
5.0079303,-51.00997,0
110.82534,-47.69065,0
110.86025,31.023169,2
-40.79746,47.019577,2
-35.495636,7.9598193,1
-126.24453,-18.2432,2
56.873383,6.7571707,1
0.408134,-14.185658,4
-26.006777,-16.369223,4
130.08101,25.21995,2
89.12154,-16.826096,4
-5.8908825,8.323228,1
-108.83979,25.337973,2
103.78576,40.67753,2
-48.8642,47.66303,2
-95.78535,3.6543293,2
-43.295628,-9.057024,4
86.5174,2.711211,1
17.765482,-45.155895,0
-129.25822,-10.756407,2
-66.76563,23.41663,2
-8.535128,52.06542,2
116.85724,-47.64252,0
-84.26915,-15.805242,4
102.90835,-17.446852,4
101.92132,-3.3398628,1
-63.549885,-3.611152,4
52.739918,-46.892467,0
-13.276023,58.008186,2
79.51091,-48.22192,0
38.95763,6.0931883,1
15.09965,-8.69572,4
-104.98913,-17.669617,1
29.90782,50.611942,2
-93.23597,-13.478408,1
96.34538,-48.521435,0
143.5258,-15.493786,1
123.83848,-37.146877,0
58.98273,51.570484,2
33.43541,56.94284,2
76.92674,4.861927,1
-53.03103,-28.23268,3
-137.3456,-41.126957,2
99.59876,-16.774574,4
-50.012318,50.726948,2
94.74593,40.25648,2
86.30337,-47.637005,0
123.45928,-44.735287,0
57.841675,-47.692257,0
54.917633,6.882824,1
-24.856037,-51.078053,0
26.223799,46.375374,2
108.00894,-2.9339123,1
137.73427,-46.096375,0
-30.074986,52.9509,2
104.30828,-48.400314,0
-58.711975,-37.61289,3
-64.11237,34.16255,2
-54.03989,-13.017954,4
119.53064,-46.418514,0
-39.973946,45.12161,2
147.72263,-43.213036,0
-87.50459,-42.473167,3
-99.61816,-23.921097,4
58.348743,47.950165,2
-31.067232,4.486514,1
-100.74024,-7.1676536,2
-59.322773,45.310745,2
121.167366,25.092031,2
63.257618,19.823357,2
