UMAP1,UMAP2,label
15.919764,3.1437938,2
6.907523,-4.0076933,2
3.2304895,1.273728,4
3.5091317,12.523199,3
1.6635623,4.302075,1
8.320901,9.452855,0
16.484402,0.21884033,2
5.599006,9.306013,0
11.7326975,12.262829,0
11.790103,-3.5961852,2
-0.8685615,-2.2326016,2
2.284461,4.312066,1
-5.3229747,7.7442713,2
8.499591,2.5115712,1
3.4286406,0.86117786,4
1.6435205,1.7161345,4
13.718696,-2.772595,2
8.473044,-0.21409324,4
4.6406894,3.865655,1
-6.225683,2.8410857,2
11.481825,-4.188689,2
-1.5985844,-2.1549776,2
-4.1296687,4.2456603,2
-0.41702953,2.6963034,4
10.338254,2.223428,1
6.347295,9.904892,0
-5.7828765,7.2938833,2
-2.6582425,1.3122729,2
1.8709062,-3.7266898,2
12.194696,12.787532,0
-2.048123,4.755774,4
9.107035,-0.16860276,4
11.4279175,2.3946018,1
-0.87533355,3.1910496,4
8.295739,9.954364,0
1.4318227,-4.546761,2
9.961992,10.467986,0
7.4747834,3.527383,1
4.4504213,1.0144982,4
-1.887676,7.256524,1
5.1090946,-4.360422,2
-0.93954045,6.9700675,1
11.009415,11.330063,0
14.099838,2.612792,1
13.271022,12.298047,0
7.35984,-4.9454823,2
5.273903,-5.106724,2
9.7709055,2.193107,1
2.9007442,11.86506,3
-4.482197,10.447067,2
9.019228,-0.12293675,4
-1.7393674,-2.383446,2
10.666047,-4.097929,2
10.350907,10.664619,0
12.7062235,12.679036,0
8.663883,9.8995495,0
8.471195,2.8411229,1
3.9191844,9.713188,0
5.2766843,-4.0973535,2
11.751002,2.4012628,1
14.081534,12.889736,0
-0.009084015,-3.3502085,2
11.433498,11.830668,0
2.637247,12.824779,3
-2.9911406,0.23869433,2
-0.47601274,3.3385763,4
12.3295965,12.833535,0
-0.64499265,-2.1354036,2
14.696738,11.889588,0
0.4797943,12.9318285,3
-2.8328846,6.9919705,4
7.3841553,-4.5906143,2
2.9314067,4.729028,1
-1.6458212,6.374863,2
-2.5416524,-1.4927161,2
12.912002,-2.7348497,2
8.382781,1.5611748,2
-5.13162,2.8362598,2
6.9991927,3.22132,1
-5.399049,10.01359,2
-6.1990147,3.2564592,2
9.529376,2.177344,1
5.4965878,0.38645366,4
2.4164324,4.5384593,1
-6.5369663,2.6019752,2
-4.2808065,-0.32552144,2
-5.553541,3.7110114,2
7.8209634,-0.024424536,4
-5.8940244,5.227908,2
10.498014,-3.4404616,2
-1.7262461,0.71871173,2
2.3460293,4.9018097,1
4.5319967,1.0225816,4
10.838024,2.206058,1
-4.364482,0.30094495,2
-3.7757509,7.5774784,1
-5.6335626,9.673268,2
7.8247914,3.4258397,1
-1.4230618,-3.0310373,2
-3.0486104,5.1498637,4
3.9103382,-4.8358994,2
13.840296,12.898085,0
8.361208,-4.8949547,2
-5.968795,6.98597,2
-1.9555166,4.3174543,4
-5.5508456,2.7848823,2
6.0348597,0.22704554,4
3.0351415,-4.4866166,2
-5.086553,0.624383,2
-1.0814465,12.363434,3
1.8046392,-4.1428056,2
0.79053336,-4.8651404,2
4.0788445,9.893559,0
10.034993,10.665331,0
13.880458,-3.0110645,2
12.471103,12.892264,0
9.096384,-0.16529197,4
5.0902824,3.8697038,1
12.209406,12.966579,0
6.3799453,0.35143825,4
8.268309,-0.21566142,4
8.134505,0.051314786,4
-4.94193,2.099119,2
4.24111,1.1363003,4
10.19496,11.225267,0
3.0918846,1.7654877,2
6.2175045,9.37397,0
10.550282,1.6073536,1
16.836006,0.26695323,2
9.170119,-0.15937386,4
2.9074612,-3.5418322,2
2.1052477,11.709437,3
-2.2945888,-0.68719447,2
-4.9271693,0.24276218,2
5.3149076,-4.2278914,2
10.054846,10.134757,0
14.692427,2.7285933,1
0.54216886,11.332792,0
9.076239,-0.16044678,4
1.7969421,-3.8588843,2
11.762774,12.098337,0
7.743576,11.938533,3
-6.114203,5.688606,2
9.877066,12.020898,3
11.343052,-2.6094947,2
10.371717,-4.093331,2
1.9126192,12.663696,3
11.763324,12.23277,0
3.7173002,-4.369952,2
10.499611,-4.174859,2
9.040086,-4.2952952,2
3.6496577,0.99261457,4
-1.3909898,-1.1424624,2
-1.9410449,7.2983975,1
2.0549796,1.4699379,4
7.3790793,9.518135,0
12.472856,12.914471,0
-5.869847,4.3375154,2
1.8042372,-3.6667318,2
-6.111074,8.029635,2
4.2101183,9.783229,0
0.77171046,12.784886,3
2.7915275,10.063505,0
7.63795,9.424721,0
7.176499,-5.1522408,2
3.0955071,1.0458635,4
12.215674,12.803932,0
-1.9489256,7.6806865,1
7.2291203,3.785385,1
10.183397,11.92868,0
9.242358,2.5919626,1
-4.6255264,4.890487,2
3.2294571,1.4674711,4
-3.0955493,6.897672,4
-1.6991262,2.2502365,4
7.507795,0.54857975,4
1.7954458,1.8358911,4
-4.507041,3.7286913,2
-1.6546911,4.682158,4
9.230973,10.144771,0
