TRIMAP1,TRIMAP2,label
155.0166,-25.471912,2
61.059834,55.23338,2
-3.0725992,-11.068414,4
-48.30897,-39.50063,3
-52.013725,23.790634,1
54.85292,-62.905167,0
148.45418,-6.7726064,2
7.4846144,-62.080193,0
113.909775,-58.162094,0
120.90343,36.099438,2
-45.449245,60.12536,2
-38.02854,13.783824,1
-146.40396,-19.012413,2
63.62117,10.389573,1
-0.068442896,-15.595919,4
-28.988485,-17.674093,4
138.33702,29.133198,2
88.6776,-19.515442,4
-7.4288445,12.737038,1
-127.27728,32.428066,2
116.564606,50.534843,2
-55.234215,61.216175,2
-111.81588,7.0317225,2
-47.862396,-13.247081,4
91.65131,2.5950792,1
21.090702,-55.303406,0
-149.15768,-11.876049,2
-76.125755,31.077328,2
-6.584901,66.12748,2
119.59941,-57.708004,0
-96.18099,-15.496883,4
103.55852,-20.525036,4
104.93996,-4.0536647,1
-73.79391,-5.822334,4
55.507084,-58.634266,0
-12.511602,74.067604,2
83.64514,-58.879913,0
42.360878,9.235371,1
16.298632,-9.493983,4
-120.68775,-19.936474,1
37.53418,63.75543,2
-104.87201,-14.303738,1
99.199394,-60.72931,0
133.85992,-14.13141,1
124.56135,-43.36276,0
68.273186,66.2212,2
41.339108,71.44641,2
82.23819,6.496069,1
-59.113922,-31.03238,3
-162.6145,-47.93641,2
99.82269,-19.099699,4
-54.721176,64.91891,2
107.532394,50.056698,2
89.128555,-58.05672,0
122.998634,-53.009018,0
62.38649,-56.222477,0
60.978683,10.405557,1
-28.476624,-60.77831,0
33.508934,57.786945,2
110.1129,-3.951692,1
137.42778,-50.767925,0
-33.265755,66.57346,2
108.09095,-60.234055,0
-64.7117,-43.261124,3
-73.972,39.826275,2
-61.495728,-14.079731,4
121.119095,-56.095448,0
-44.507534,57.748463,2
140.84906,-43.367916,0
-101.09677,-49.304893,3
-114.863434,-28.1189,4
67.522316,61.894127,2
-32.54871,9.819384,1
-116.89474,-6.7162867,2
-67.13031,59.693054,2
129.59032,30.097359,2
69.67161,24.193102,2
-117.517044,27.559961,2
33.95419,12.447629,1
-164.9038,-37.519756,2
-129.45178,28.154682,2
83.36618,-8.508446,1
33.990704,-14.358694,4
-41.199055,8.625414,1
-132.0634,35.89925,2
-91.860504,51.86118,2
-126.36367,21.521603,2
75.33755,-16.312801,4
-137.59424,7.6937213,2
101.26714,43.357994,2
-60.79223,25.673014,2
-43.639164,10.661926,1
17.615585,-9.989575,4
98.65158,0.739576,1
-95.88147,49.257347,2
-123.806274,-24.433125,1
-163.74835,-32.549736,2
48.249744,7.68607,1
-47.687656,69.938324,2
-120.20248,-12.379664,4
22.423775,71.59627,2
135.28525,-51.242954,0
82.08768,63.054653,2
-149.18575,-8.006643,2
-91.65208,-14.629074,4
-120.11377,29.559753,2
42.80489,-15.123757,4
10.622716,70.21718,2
-104.97266,47.517956,2
-127.45843,-52.901096,3
-5.288391,70.499214,2
-12.359527,82.3124,2
-24.614006,-56.641148,0
82.431046,-54.887978,0
139.51791,31.486307,2
122.58375,-55.92892,0
101.57781,-20.2582,4
0.27175823,12.55798,1
121.77958,-56.93353,0
46.31941,-13.613955,4
83.37817,-18.900309,4
81.09866,-16.093605,4
-111.41407,34.666,2
9.156775,-7.0182257,4
87.70875,-45.95494,0
-10.817385,-2.170062,2
17.85801,-61.109554,0
107.239105,7.0392547,1
161.28012,-5.2456803,2
103.85975,-20.338388,4
6.2741213,61.533985,2
-71.39394,-48.71268,3
-65.94702,48.770008,2
-100.99422,50.15203,2
38.7452,62.596912,2
82.29958,-63.807804,0
140.75824,-19.638594,1
-104.38105,-52.076763,0
102.33572,-20.119226,4
-8.181685,67.14668,2
109.353424,-54.21495,0
51.319214,-37.69882,3
-141.87068,5.611625,2
94.21126,-42.280674,3
100.90517,12.3152,2
102.97981,51.277485,2
-76.61425,-43.338707,3
113.947716,-58.83874,0
17.437546,66.07628,2
103.72434,51.820625,2
87.51679,55.866528,2
2.4857178,-13.786546,4
-56.992126,51.582775,2
-120.92371,-19.824743,1
-19.749365,-16.330166,4
38.40523,-59.98256,0
123.11256,-56.06168,0
-130.57036,17.150854,2
-8.147135,66.056656,2
-157.03487,-16.440727,2
-19.464493,-58.134552,0
-98.23075,-47.944206,3
-47.624157,-61.21789,0
44.668076,-61.978397,0
66.15452,67.55819,2
-7.4911942,-14.889381,4
119.731064,-57.569195,0
-118.65683,-23.060934,1
37.167095,8.080886,1
97.67392,-44.02,0
72.96564,8.031618,1
-122.122185,3.341979,2
-10.196296,-8.616583,4
-117.10563,-33.066135,4
-77.89886,12.150329,4
68.48606,-4.157895,4
-28.017433,-15.734109,4
-113.317825,16.402258,2
-89.32474,-24.20866,4
71.64609,-59.37215,0
-60.421803,30.540653,2
-103.97316,39.43923,2
-27.6385,7.334735,1
162.39758,-6.0345635,2
147.43091,-40.430424,0
-101.22189,50.65563,2
-88.32307,-3.7000346,1
-152.43849,-9.989332,2
-109.87854,24.069176,2
105.50716,54.68142,2
52.258083,-59.801205,0
164.80746,-12.292146,2
-88.39769,54.99842,2
-149.12253,19.009983,2
128.26453,28.514048,2
74.1994,-15.816883,4
11.595157,77.08009,2
13.163908,-59.639717,0
15.446485,-10.608557,4
-105.0658,40.844944,2
-33.318913,63.565018,2
55.82617,-63.829666,0
160.1731,-17.74836,2
-122.41321,4.3541403,2
131.1676,-12.439136,1
81.06851,52.797924,2
53.38787,69.0418,2
-17.536713,11.806438,1
-58.603935,-5.6931977,4
-105.08678,-13.066714,4
69.798035,13.227508,4
-69.603264,1.2327465,4
61.592434,-60.435226,0
-120.9703,45.170986,2
107.434814,-50.48526,0
-30.15931,-60.104103,0
-6.673044,25.807886,4
-66.72125,-18.81488,4
-28.904997,79.96594,2
88.41451,-19.53827,4
-125.76896,-34.863155,4
92.958275,59.518772,2
-22.61913,-14.670562,4
-35.761776,-13.903038,4
34.345325,38.457047,2
51.65091,-60.014442,0
102.776596,-58.09848,0
-83.59978,28.645302,2
-95.90576,48.980846,2
64.4617,-58.001152,0
-119.99225,36.33616,2
141.84679,-47.21388,0
-1.6383576,-54.893715,0
67.33917,-49.079746,0
44.832832,-60.27176,0
-10.947739,65.59398,2
-117.61679,30.721678,2
141.65541,-41.24502,0
-80.60625,61.06645,2
-71.56091,7.5187964,1
-48.74071,-40.103825,3
94.6401,-59.254093,0
5.0466805,-60.566566,0
1.4265211,-15.181172,4
66.09691,61.992443,2
-77.17964,6.587644,1
-145.3773,25.865566,2
-55.22077,-60.78723,0
-63.828392,-51.43312,0
145.14879,19.422743,2
96.056526,-20.085554,4
135.26384,-48.169796,0
-36.03092,9.224359,1
-30.95747,75.31824,2
-53.792736,59.405136,2
27.153868,20.041834,1
150.68346,16.64833,2
3.1411307,64.10842,2
81.374146,-62.038475,0
52.8439,-34.982655,3
-106.79379,-14.664643,1
51.550537,-35.161335,3
138.32407,18.830702,2
-104.24239,39.687332,2
-120.05113,-28.105938,4
85.398575,-18.956375,4
130.56052,-53.50395,0
4.274503,-13.411887,4
8.223737,-14.755984,4
27.585346,29.969969,1
-36.199207,-12.931121,4
-27.976023,10.557802,1
-94.13829,-7.3658676,1
-131.1612,-3.1348655,2
121.86917,-45.074852,0
-58.03152,5.306916,1
37.22232,12.119389,1
-78.57,10.8994875,2
62.75157,-55.320885,0
57.36141,-8.766504,4
95.463356,-50.036835,0
111.031746,-60.320236,0
-11.91442,81.199455,2
-12.084867,68.16108,2
38.80061,71.45191,2
-61.825413,52.978653,2
-92.48653,39.05806,2
12.555495,65.81533,2
-42.471455,16.757072,1
-32.007534,-26.230396,4
-137.16206,15.49367,2
-70.60807,-41.710587,3
111.98639,-21.246466,4
5.2079825,67.989815,2
-165.10126,-47.684868,2
-19.014524,18.027758,1
94.4751,56.890324,2
-66.42503,30.518385,4
-152.37312,7.285801,2
112.816795,51.464645,2
0.45528343,-54.599586,0
55.598724,61.51533,2
-131.16339,17.61736,2
-81.83561,10.882976,2
103.2077,-19.695456,4
118.08925,-22.045935,4
-33.73906,68.50557,2
123.93421,33.475666,2
-44.522156,13.580076,1
