TRIMAP1,TRIMAP2,label
207.27086,-50.47815,2
59.466194,41.44608,2
3.3135343,-9.967263,4
-38.8795,-30.5218,3
-42.14901,15.38381,1
59.707684,-47.85002,0
172.40846,-18.182816,2
11.071411,-44.62148,0
127.48343,-53.056328,0
123.62681,24.960659,2
-37.786686,43.894203,2
-28.660658,7.8542924,1
-120.63283,-26.726393,2
67.00459,5.304295,1
5.454696,-13.017709,4
-21.882303,-15.044392,4
148.84705,16.522474,2
100.40599,-20.740005,4
1.2031974,9.008469,1
-107.947525,16.21619,2
118.30815,34.86501,2
-47.116295,45.176266,2
-92.225685,-0.54025924,2
-36.98527,-10.562982,4
98.17539,-1.5448009,1
24.217167,-39.42273,0
-123.34168,-20.42557,2
-62.088165,19.688509,2
-3.7756946,50.97976,2
135.89111,-54.705914,0
-78.71042,-16.650555,4
115.87837,-23.710703,4
116.83962,-10.514721,1
-57.667263,-7.642495,4
59.98377,-43.845665,0
-10.545182,56.330082,2
90.321686,-47.43431,0
48.262806,7.413229,1
22.357786,-8.3567705,4
-97.91766,-22.927044,1
36.93082,49.20247,2
-87.36099,-16.057894,1
110.35226,-51.197224,0
151.69022,-29.394999,1
146.87485,-47.3232,0
66.86284,50.460648,2
41.32593,55.09365,2
89.32852,0.42116705,1
-46.501316,-24.38198,3
-124.134964,-52.43509,2
110.73,-21.625053,4
-46.824356,47.135635,2
109.34409,35.252033,2
95.9679,-47.32511,0
143.4446,-53.926067,0
66.316986,-44.124535,0
64.07548,7.17724,1
-19.350414,-44.561752,0
32.678875,43.741104,2
124.04411,-10.149054,1
162.61009,-59.898674,0
-26.855206,50.055367,2
119.93556,-51.947712,0
-52.855854,-34.818695,3
-61.558746,26.26924,2
-49.497696,-13.027668,4
138.88615,-55.433502,0
-36.21778,42.010746,2
177.47562,-61.571423,0
-81.79517,-42.33038,3
-92.28596,-28.493702,4
69.15904,46.479176,2
-25.892803,7.0345063,1
-94.4869,-13.000215,2
-57.91296,41.707874,2
137.54697,17.782999,2
71.944084,14.622419,2
-98.78074,13.490987,2
39.90802,9.471137,1
-133.48312,-44.34837,2
-108.596924,13.311014,2
87.52633,-10.913955,1
39.40852,-12.448149,4
-30.37283,4.565762,1
-111.06638,18.52906,2
-76.9733,34.74817,2
-106.220505,7.6555305,2
84.34692,-16.795738,4
-114.7751,-3.8372054,2
104.10879,29.396795,2
-48.435555,15.540507,2
-36.007103,5.558089,1
23.726097,-8.935802,4
107.46983,-4.6266117,1
-81.626366,32.649204,2
-100.63661,-27.24277,1
-132.50568,-39.243885,2
53.606148,6.6196685,1
-40.402737,51.45205,2
-99.56566,-18.035456,4
22.641113,56.687004,2
160.74373,-58.54099,0
80.57064,46.10211,2
-123.282845,-17.37273,2
-75.43798,-15.15687,4
-101.84159,14.192116,2
47.777996,-13.081212,4
10.485625,54.833076,2
-89.40419,29.957443,2
-101.68767,-49.990387,3
-3.070986,53.821407,2
-8.319508,62.97468,2
-16.635073,-41.352627,0
88.72904,-43.500893,0
149.043,19.167385,2
140.0674,-55.8482,0
112.710495,-22.928356,4
7.008313,9.0444765,1
137.94629,-54.244984,0
51.697205,-12.485099,4
94.30957,-19.338636,4
90.654175,-16.740953,4
-93.48168,20.187279,2
14.396668,-6.6459966,4
96.811714,-37.826607,0
-4.5068464,-2.4076207,2
22.490429,-44.50335,0
114.06689,-0.11875218,1
191.90747,-17.638649,2
116.166306,-23.527472,4
7.116291,46.408653,2
-55.509544,-38.73274,3
-55.137863,34.535564,2
-85.094826,32.72337,2
38.009544,47.860218,2
88.290276,-51.80053,0
173.7279,-36.96692,1
-83.984436,-44.87986,0
113.39905,-22.877146,4
-5.0567203,51.18779,2
124.37694,-48.499054,0
52.777775,-28.210766,3
-119.13564,-6.0704937,2
103.11808,-36.413307,3
105.91603,3.2847197,2
104.591034,35.600876,2
-61.24681,-34.524654,3
127.54378,-53.580696,0
19.799767,51.02059,2
104.83403,36.51789,2
87.20825,40.972496,2
8.141368,-11.612576,4
-46.698265,36.697975,2
-98.68133,-22.887299,1
-14.058135,-14.725225,4
40.047962,-43.981674,0
140.38712,-54.938103,0
-110.49932,4.9961586,2
-5.5728655,50.470676,2
-128.1409,-25.977057,2
-12.949654,-41.727665,0
-78.93842,-41.073044,3
-36.52058,-45.797146,0
47.06676,-46.290966,0
63.909428,51.41442,2
-1.0671175,-12.796088,4
135.8732,-54.80839,0
-97.00858,-25.095268,1
41.630398,6.4254146,1
107.141624,-36.638283,0
77.85479,4.0414786,1
-100.48643,-6.1903954,2
-3.762669,-7.886498,4
-94.18569,-33.422543,4
-63.95492,7.009364,4
73.077286,-7.1147914,4
-19.907455,-12.713228,4
-93.55196,4.845804,2
-71.46517,-22.922947,4
77.8473,-46.63447,0
