TSNE1,TSNE2,label
87.06063,-20.999454,2
44.863228,47.70912,2
10.40349,-24.265154,4
-15.090433,-60.115856,3
-19.120363,19.967848,1
31.516985,-90.91044,0
109.306404,-19.905176,2
3.9111943,-96.40149,0
62.438545,-55.80316,0
99.63297,33.230362,2
-23.471977,64.28652,2
-15.07808,12.729067,1
-74.694664,-26.44,2
42.864853,17.878435,1
14.252643,-31.581787,4
1.8887594,-34.842617,4
98.15134,18.848463,2
52.28538,-20.612589,4
7.6945477,12.748271,1
-93.80485,29.488459,2
92.21821,48.80079,2
-29.476547,66.63005,2
-55.452908,5.4789987,2
-14.149975,-18.6637,4
58.348244,10.653321,1
9.808385,-75.99401,0
-80.02801,-18.784674,2
-34.72888,22.701612,2
6.87932,75.89626,2
60.806053,-49.26324,0
-30.792276,-26.028122,4
57.715576,-17.63592,4
64.30716,4.8108673,1
-16.721453,-21.071629,4
29.095184,-83.746735,0
5.615722,91.84884,2
47.65472,-75.53986,0
31.867336,4.014217,1
19.26792,-19.120293,4
-55.91378,-15.396174,1
35.089855,55.983017,2
-44.353313,-12.636635,1
59.532623,-68.40294,0
77.52049,-9.819191,1
45.330044,-40.306007,0
56.17613,63.723602,2
41.67324,73.79884,2
55.485046,13.145223,1
-18.643143,-67.632065,3
-67.018364,-53.007797,2
56.642986,-14.9254875,4
-28.449444,61.723236,2
83.979904,45.90213,2
48.822853,-74.1752,0
68.01138,-45.524384,0
35.378113,-81.167175,0
40.806374,11.073467,1
-13.441809,-100.50456,0
35.168453,53.195797,2
65.93038,-1.0068502,1
73.24598,-30.0551,0
-10.043317,75.64446,2
61.56451,-61.176746,0
-24.577662,-55.71467,3
-38.26561,31.23552,2
-15.31223,-26.278294,4
61.496464,-46.490627,0
-20.780313,57.137108,2
79.48495,-43.59349,0
-48.949528,-66.16938,3
-45.09955,-35.91903,4
54.917854,62.415718,2
-9.53212,5.8567367,1
-58.979134,-6.1428657,2
-43.165497,67.47217,2
87.50103,18.02099,2
50.075283,28.327583,2
-75.74398,26.720146,2
27.271631,14.002153,1
-79.77644,-52.968357,2
-93.126724,27.049557,2
48.78925,19.748425,1
29.277565,-26.76882,4
-11.7153225,13.638476,1
-96.711845,27.972755,2
-67.987526,65.8795,2
-80.50939,17.359474,2
45.00579,-17.013351,4
