UMAP1,UMAP2,label
20.572182,0.98202026,2
10.269238,-3.2263083,2
10.185182,5.360969,4
9.552458,12.564972,3
5.5943313,4.0226893,1
14.440123,10.40613,0
19.973286,-1.9482538,2
11.83291,9.340542,0
13.6480665,15.259526,0
14.678443,-3.9307492,2
3.0280738,-0.03325395,2
6.480191,4.0680575,1
0.35428518,10.848168,2
12.896696,0.62196803,1
10.589708,5.596743,4
8.98998,6.117456,4
16.56135,-3.980498,2
15.482976,4.877606,4
8.729881,2.6300683,1
-1.4303676,6.0066895,2
14.195906,-4.553934,2
2.289354,0.2561066,2
1.0986502,7.0764184,2
3.7972393,5.3504467,4
14.825978,0.2905537,1
12.467591,10.039908,0
-0.22788335,10.44084,2
2.272211,3.9176083,2
5.4607363,-1.9062562,2
13.306429,15.82121,0
2.7805564,7.506926,4
16.197155,4.83048,4
15.81918,0.45356685,1
3.500561,5.8788204,4
14.176236,10.831489,0
4.85267,-2.7143574,2
14.877504,12.496068,0
11.695886,1.7126108,1
11.326623,4.8628902,4
3.65294,9.707162,1
8.573095,-3.2346456,2
4.550785,8.966778,1
14.090669,14.042246,0
18.557686,0.57781297,1
14.263808,16.46938,0
10.438399,-4.3616133,2
8.468769,-4.029514,2
14.2609415,0.28310847,1
8.87579,12.067995,3
1.6817727,13.514982,2
15.959115,4.741329,4
2.088981,-0.057491615,2
13.529067,-4.1533365,2
14.774593,12.883564,0
13.582026,16.352238,0
14.508631,11.086267,0
12.800362,0.94468385,1
9.898874,9.732317,0
8.655121,-2.9478552,2
16.354078,0.4934486,1
13.352652,17.800554,0
3.5999131,-1.2564731,2
13.70068,14.73868,0
8.812792,13.0751,3
0.63472605,2.113462,2
3.8158236,6.4077144,4
13.346415,16.037668,0
3.3231049,0.01830238,2
14.275737,18.405544,0
6.741483,13.799051,3
2.5966396,9.795382,4
10.5674715,-3.9991868,2
7.19401,4.1649375,1
3.7763662,8.616783,2
1.5158128,1.0399035,2
15.900076,-3.5674877,2
12.879813,-0.6644366,2
-0.30167267,5.8345537,2
11.179598,1.522248,1
0.73666865,13.181938,2
-1.3189613,6.4081507,2
13.883847,0.26042235,1
12.520946,5.08241,4
6.689446,4.282612,1
-1.7490797,5.8645535,2
0.036204245,2.5001605,2
-0.54502654,6.774552,2
14.69102,4.678238,4
-0.62287647,8.369435,2
13.465352,-3.421104,2
3.0717757,3.2614367,2
6.745927,4.5335536,1
11.409584,4.8128796,4
15.3224125,0.24544935,1
0.084415,3.1470785,2
1.875884,10.497399,1
0.45944232,12.948972,2
12.102281,1.6187619,1
2.3497941,-0.7917482,2
2.0652301,7.9387617,4
7.224269,-3.5206673,2
13.360154,17.578638,0
11.276359,-4.494836,2
-0.408537,10.198796,2
2.7998352,7.12493,4
-0.69487625,5.820811,2
13.095441,5.0051894,4
6.3860955,-3.047966,2
-0.63347566,3.609435,2
4.9648533,13.804394,3
5.286425,-2.3507037,2
4.1514125,-3.0045223,2
10.1508255,9.867257,0
14.712906,12.654185,0
16.7042,-4.2538385,2
13.300588,16.164661,0
16.12026,4.7962704,4
9.153275,2.562537,1
13.205026,16.000793,0
13.234348,4.7962165,4
15.211474,4.8268957,4
15.045255,4.614171,4
-0.19078454,5.072296,2
11.04069,4.843296,4
14.655138,13.357511,0
9.722975,4.8874683,2
12.377566,9.470415,0
15.1522875,-0.46882892,1
20.435547,-2.0463972,2
16.181223,4.798943,4
6.4346695,-1.9488475,2
8.055913,12.181192,3
1.9806693,1.7776165,2
-0.5097122,3.1225958,2
8.686368,-3.1674833,2
15.185818,12.188934,0
19.230408,0.7142241,1
6.4924088,12.132467,0
16.084064,4.7964287,4
5.3520207,-2.1036043,2
13.85,15.178724,0
13.304778,12.571538,3
-0.8311727,8.838349,2
14.762863,14.507392,3
14.321335,-2.4584439,2
13.248247,-4.056888,2
8.085637,13.109354,3
13.553865,15.235713,0
7.0928807,-2.930927,2
13.29422,-4.125346,2
12.03315,-4.052078,2
10.678533,5.340551,4
2.8395662,1.156334,2
3.6207168,9.760482,1
9.392315,5.9824133,4
13.5668,10.066025,0
13.308542,16.181454,0
-0.7786028,7.465545,2
5.4136405,-1.790878,2
-0.31018505,11.31689,2
10.244698,9.763681,0
6.9615736,13.593677,3
8.642642,10.134348,0
