TSNE1,TSNE2,label
79.27061,-18.592691,2
41.589638,43.06936,2
8.92394,-22.868248,4
-18.341608,-86.92916,3
-17.29326,17.962744,1
24.683262,-76.58392,0
101.19682,-16.465546,2
2.8234258,-59.141846,0
60.358635,-56.487133,0
90.85636,30.342632,2
-21.088667,58.472225,2
-13.677082,10.748598,1
-68.80731,-24.112364,2
39.67998,15.624278,1
12.96462,-29.317526,4
1.5878141,-33.254047,4
89.46526,16.986305,2
49.575905,-21.959919,4
7.279459,10.816417,1
-85.52892,28.114496,2
84.38433,44.34498,2
-26.635763,60.8319,2
-50.394093,4.5956593,2
-13.711939,-18.515001,4
53.671604,9.076722,1
15.440868,-56.585503,0
-73.611,-16.972893,2
-30.206343,20.81905,2
6.707945,68.945206,2
61.34637,-50.930763,0
-28.795847,-25.356941,4
55.164093,-19.408993,4
59.020634,3.88818,1
-16.04538,-20.8264,4
26.347118,-71.74417,0
5.5696898,83.82755,2
44.754047,-73.95893,0
29.498705,2.6368637,1
17.431019,-17.632019,4
-51.637466,-14.938062,1
32.413616,50.497337,2
-40.724716,-12.211758,1
57.057213,-69.73912,0
70.59058,-9.427205,1
50.348755,-37.61173,0
51.696323,58.374573,2
38.361233,67.33352,2
50.966892,11.403779,1
-25.651426,-76.908424,3
-63.0665,-48.748142,2
54.230293,-16.893549,4
-25.659027,56.093834,2
76.65725,41.47426,2
46.222355,-73.194374,0
68.045235,-47.923386,0
32.057632,-71.541725,0
37.738796,9.242768,1
-13.6327,-54.8366,0
32.42418,47.885437,2
60.598194,-1.4292434,1
68.365204,-30.064768,0
-8.943582,68.80142,2
60.80762,-63.420677,0
-27.515516,-90.96607,3
-34.744175,28.35646,2
-14.551104,-25.707363,4
62.454147,-48.74925,0
-18.629412,51.717827,2
77.9305,-40.565872,0
-50.994083,-81.41738,3
-42.40124,-34.386856,4
50.57505,57.09475,2
-8.6745615,4.4119954,1
-53.694912,-6.1061406,2
-39.131268,62.170563,2
79.54578,15.960733,2
46.02222,25.705034,2
-68.7634,25.175184,2
25.303223,12.014041,1
-74.91218,-48.25698,2
-84.9377,25.837233,2
45.148403,17.454016,1
26.87983,-24.60203,4
-10.672346,11.6386385,1
-88.314,26.773691,2
-62.004116,61.342632,2
-73.08868,16.565275,2
43.103012,-18.007542,4
-68.08107,-1.8084443,2
69.28726,34.020805,2
-24.328854,26.788858,2
-13.762747,7.6267395,1
18.458302,-18.07593,4
57.208267,7.0756497,1
-55.366,43.746918,2
-59.837914,-25.334885,1
-77.95054,-47.503353,2
32.34495,3.2183387,1
-23.716085,73.92254,2
-33.621212,-26.843601,4
26.886862,71.84674,2
67.09115,-33.786148,0
61.095394,60.347538,2
-75.45222,-14.337803,2
-24.058855,-26.16816,4
-77.62095,27.246613,2
30.982838,-23.887604,4
19.30713,74.711624,2
-67.87292,50.34427,2
-63.496307,-66.535446,3
6.3508763,75.54981,2
2.538822,89.97073,2
-13.330921,-59.719257,0
45.022224,-71.970695,0
95.01825,18.557579,2
62.98324,-47.38663,0
55.12282,-18.358099,4
9.317441,9.798137,1
58.186993,-48.8454,0
31.929577,-19.299187,4
47.453663,-21.482344,4
46.18078,-15.5166645,4
-65.274025,31.922344,2
16.295393,-18.57518,4
46.229065,-65.56436,0
1.8036242,-14.612559,2
8.201168,-61.4149,0
60.54751,12.449761,1
104.84806,-17.992754,2
55.66195,-18.016113,4
13.415053,52.536144,2
-30.952013,-69.703575,3
-33.301846,41.340084,2
-65.410904,57.697666,2
32.82655,48.86855,2
43.073936,-80.72064,0
73.15905,-13.8462105,1
-45.43672,-61.259155,0
55.380325,-18.47124,4
5.1168203,71.169624,2
66.74941,-59.308754,0
32.05039,-45.337048,3
-77.5126,-0.8149288,2
45.067894,-52.11998,3
67.231285,22.871645,2
72.15876,41.5977,2
-34.617706,-81.44749,3
61.28467,-56.878212,0
18.943361,61.660435,2
74.91346,44.398285,2
61.98854,46.723515,2
13.256769,-24.60784,4
-26.191755,46.95143,2
-51.66043,-15.195431,1
