TSNE1,TSNE2,label
79.38963,-17.69089,2
40.202293,41.257027,2
8.605071,-33.902515,4
-18.670599,-62.539917,3
-15.457433,1.5593158,1
29.27213,-87.1174,0
95.96588,2.3045797,2
2.0318265,-103.348206,0
72.24504,-56.01624,0
85.13112,59.675465,2
-10.983856,54.946175,2
-10.02682,-7.0508556,1
-81.39069,-11.672003,2
42.826393,7.001819,1
8.506612,-42.923733,4
-5.8856063,-45.5375,4
88.289444,43.467087,2
58.099216,-30.304228,4
14.048549,1.3677589,1
-82.970535,53.105366,2
86.524605,67.05491,2
-15.062209,55.722946,2
-47.965767,3.9629936,2
-20.834635,-24.78112,4
60.2954,3.2928884,1
6.1945615,-82.402954,0
-81.23565,-4.788325,2
-37.880955,14.304032,2
10.850818,56.933495,2
82.26567,-54.308216,0
-46.796104,-30.374739,4
63.963524,-25.323555,4
67.71528,2.2739482,1
-24.030693,-26.680489,4
27.564043,-70.69406,0
9.181115,89.70843,2
46.949295,-72.53405,0
34.91792,-13.661669,1
18.644472,-28.324081,4
-65.26524,-20.980635,1
31.669016,48.27195,2
-52.682335,-18.354746,1
67.688675,-72.66866,0
86.04364,-3.9504235,1
51.920647,-42.71509,0
53.553238,67.876045,2
41.948524,84.43065,2
55.055218,1.3450453,1
-23.42018,-71.0263,3
-96.81329,-46.866325,2
60.510956,-21.58347,4
-28.831282,83.36791,2
69.98016,40.508026,2
48.75712,-69.752144,0
87.89233,-50.100277,0
37.783623,-77.34308,0
43.580692,-2.356811,1
-21.116894,-100.718315,0
32.21399,44.29687,2
75.84872,-0.3116031,1
79.93701,-27.355225,0
-5.116679,62.66606,2
74.43828,-66.0734,0
-31.464785,-59.970917,3
-32.580795,80.96206,2
-21.374313,-32.145004,4
73.6629,-51.760822,0
-10.343717,41.001453,2
83.661095,-23.35278,0
-61.983723,-65.31106,3
-53.446857,-35.434513,4
52.084152,66.60973,2
-7.797266,-10.44911,1
-60.760075,-5.593442,2
-27.835953,55.22033,2
81.274635,25.395235,2
46.438328,17.692919,2
-62.45178,34.23705,2
30.45957,-0.14375715,1
-104.60067,-32.91348,2
-79.77475,47.304688,2
46.93685,7.7930913,1
27.635887,-40.55546,4
-9.958407,0.08555619,1
-90.37562,66.33695,2
-52.83644,75.45664,2
-71.625885,29.280897,2
46.250103,-27.696926,4
-69.26879,4.399975,2
56.439007,27.905561,2
-19.3075,14.688779,2
-10.91578,-9.007991,1
18.843538,-30.10448,4
62.741905,3.7212307,1
-56.892033,70.573746,2
-77.018524,-25.42172,1
-104.57779,-28.148434,2
42.09866,-11.977626,1
-20.513094,79.44536,2
-46.666748,-37.512764,4
28.540142,84.58792,2
69.987816,-33.00579,0
57.718685,57.356163,2
-81.01056,0.0519125,2
-33.198593,-27.658245,4
-69.16713,42.161987,2
34.86658,-39.130463,4
14.8802,75.53954,2
-62.54516,69.734146,2
-85.895256,-67.09168,3
6.9338965,76.99205,2
-1.6236153,102.867744,2
-19.280453,-94.97329,0
46.20949,-69.95968,0
91.87026,52.773872,2
79.234406,-48.185646,0
63.798443,-22.918442,4
14.573497,-5.7704816,1
66.06749,-50.73418,0
33.799385,-31.476559,4
54.20646,-30.27909,4
47.890213,-24.31844,4
-60.577583,42.866936,2
13.734937,-30.74407,4
49.86978,-61.96328,0
2.6051161,-27.36294,2
5.833069,-95.592964,0
89.7136,13.805004,1
105.11548,1.4342662,2
63.765675,-22.730406,4
19.617413,53.565723,2
-39.83183,-73.25622,3
-34.73325,49.86969,2
-60.14219,74.53557,2
32.61442,45.868404,2
56.73173,-85.82952,0
78.90375,-9.036796,1
-64.88745,-82.436386,0
62.54354,-23.755901,4
14.165696,55.00731,2
75.424675,-54.89474,0
27.35886,-57.20753,3
-81.79869,14.472866,2
42.069824,-55.347713,3
53.958244,15.029632,2
75.38438,56.81169,2
-41.89929,-64.25327,3
84.22155,-61.6945,0
26.64812,61.213566,2
71.14217,46.067913,2
57.58553,47.86768,2
11.647674,-36.047184,4
-15.361396,23.205158,2
-65.553055,-19.78717,1
-4.558629,-44.16586,4
17.49154,-72.378944,0
82.12569,-52.37257,0
-80.12806,26.717724,2
10.844102,56.746532,2
-95.70687,-5.29404,2
-17.950722,-96.694626,0
-57.999954,-62.285828,3
-38.12925,-108.41093,0
19.798483,-82.62125,0
61.607002,77.95003,2
7.521028,-46.24796,4
82.09594,-53.9729,0
-67.99398,-25.70407,1
36.834248,-17.266937,1
47.76981,-51.313385,0
48.934025,3.3399024,1
-53.200058,1.1159991,2
5.4159613,-28.223003,4
-58.25713,-44.653812,4
-35.006218,5.981131,4
38.916054,-22.127111,4
-5.134003,-39.466793,4
-55.75517,17.270945,2
-41.9327,-45.50187,4
44.98003,-82.378586,0
-23.989027,16.916965,2
-52.597065,49.591793,2
2.680602,-17.991049,1
106.544266,-5.692642,2
105.18995,-40.023735,0
-60.24913,74.76749,2
-47.304844,-8.666711,1
-90.57554,-3.1514316,2
-52.566643,20.029787,2
81.44046,68.970894,2
29.87142,-95.80598,0
100.0035,-7.143498,2
-45.92786,69.253365,2
-104.41613,51.097748,2
82.04286,21.639935,2
45.595222,-27.19625,4
17.11863,97.03108,2
6.246941,-90.4082,0
17.300186,-33.590336,4
-54.783836,52.28043,2
0.17171212,54.17019,2
35.25837,-106.35671,0
90.82161,-13.323734,2
-60.421116,-2.694981,2
90.57561,-4.359006,1
46.60981,31.312847,2
51.78067,81.57669,2
6.6734943,-8.299159,1
-17.42209,-27.86447,4
-45.874886,-35.900616,4
47.27794,13.508414,4
-34.183113,4.379695,4
36.500065,-99.97464,0
-82.37397,75.49095,2
55.587967,-51.47287,0
-22.455986,-100.26285,0
14.243838,26.94178,4
-23.862896,-33.959526,4
-12.614948,101.56667,2
