UMAP1,UMAP2,label
20.886698,1.9109939,2
10.561081,-2.5022113,2
8.0614605,2.3898637,4
9.450844,11.390663,3
6.192897,5.076292,1
13.982702,11.31882,0
20.2134,-1.4162729,2
11.390328,10.881206,0
13.428601,15.409549,0
15.076858,-3.6822145,2
2.8572075,-0.31017208,2
7.099978,5.3223214,1
0.4894752,10.9139595,2
13.127573,1.2578138,1
8.491528,2.472214,4
6.755818,3.4663682,4
16.976282,-4.0404634,2
16.01086,4.299661,4
9.448391,4.5813723,1
-2.0662777,5.768712,2
14.541554,-4.593242,2
1.9451773,-0.1626668,2
1.0576386,6.7288923,2
4.208345,4.225789,4
15.306595,0.3539399,1
12.449713,10.201873,0
-0.27475366,10.545469,2
2.3771324,3.7301598,2
5.478788,-1.9295698,2
12.989089,16.026958,0
2.6443985,6.9955053,4
17.019228,4.2152267,4
16.3975,0.464674,1
3.4696617,4.9314566,4
14.356478,11.033816,0
4.7101417,-3.1013846,2
14.698805,13.073493,0
12.48047,3.2889955,1
9.361131,1.4604225,4
3.2728379,10.05384,1
8.757626,-2.9105253,2
4.467464,9.394151,1
14.23374,14.36617,0
19.239208,0.57507074,1
14.686307,16.64292,0
10.676526,-4.182471,2
8.631049,-4.05894,2
14.562733,0.47910932,1
8.450681,11.296986,3
1.732191,14.096696,2
16.710024,4.024956,4
1.672967,-0.5484935,2
13.790756,-3.9443974,2
14.5001545,13.398837,0
13.556322,16.54642,0
14.568203,11.5056505,0
13.233913,1.752986,1
9.170302,9.930531,0
8.77219,-2.4168706,2
17.022236,0.51571983,1
13.682076,18.247736,0
3.4184775,-1.6587735,2
13.674378,14.96459,0
8.91637,12.5639,3
0.8786207,2.1124363,2
4.2526083,4.909186,4
13.122967,16.204487,0
3.163918,-0.24394257,2
15.159976,18.040627,0
6.6990023,14.2421255,3
2.6952977,9.407963,4
10.85518,-3.5913413,2
7.993048,5.8995957,1
2.4176037,8.648611,2
1.112632,0.5899145,2
16.266176,-3.2611182,2
12.640235,-0.6470758,2
-0.5324358,5.675634,2
11.815083,3.1658607,1
0.53552425,13.666381,2
-1.913626,6.2189426,2
14.222398,0.5525137,1
11.17554,2.1948812,4
7.340663,5.6731105,1
-2.600911,5.5934696,2
-0.451599,2.215278,2
-0.76672894,6.640328,2
15.126953,3.748315,4
-0.8501724,8.348626,2
13.729587,-2.7743948,2
3.0862772,3.0070803,2
7.420305,6.0919294,1
9.508866,1.464541,4
15.813392,0.19546224,1
-0.390856,2.7957282,2
2.0721538,10.348556,1
0.22216195,13.35952,2
12.854471,2.9914694,1
1.9456121,-1.378587,2
1.6681086,8.077215,4
7.366441,-3.6110482,2
13.604757,18.00568,0
11.5515175,-4.3281946,2
-0.5463669,10.234335,2
2.6251478,6.397222,4
-1.0539975,5.604224,2
12.808887,2.9950788,4
6.4186454,-3.0837235,2
-1.2803082,3.3054135,2
4.4060216,14.270383,3
5.277379,-2.5225842,2
4.1567206,-3.745061,2
9.430747,9.72719,0
14.953345,13.174114,0
17.084757,-4.4781156,2
12.996603,16.41345,0
16.903976,4.1456485,4
10.052281,4.58691,1
13.024875,16.17108,0
13.358461,3.0962648,4
15.667119,4.177046,4
15.602777,3.6968307,4
-0.46801147,4.918329,2
9.024291,1.5580702,4
15.153139,13.662563,0
7.319595,2.0491781,2
11.95596,10.700374,0
15.819253,-0.86778915,1
21.024872,-1.7686894,2
