TSNE1,TSNE2,label
66.67495,-27.70456,2
43.480816,49.183266,2
7.9661045,-16.146616,4
-10.922751,-87.57209,3
-19.611866,22.036068,1
25.148706,-47.75143,0
87.297424,-15.336287,2
0.15651217,-50.332596,0
58.538734,-68.97728,0
91.63138,28.89804,2
-22.60288,60.631382,2
-13.693052,17.040354,1
-71.76488,-25.617573,2
39.720253,17.076273,1
11.906873,-21.84202,4
1.6444154,-25.69895,4
92.0049,15.622251,2
44.976143,-21.815918,4
5.390165,16.952599,1
-83.68221,26.36767,2
85.15727,41.94654,2
-28.588594,62.535236,2
-54.622414,1.5918406,2
-13.746727,-14.809231,4
53.876682,9.174232,1
8.557941,-66.98706,0
-75.02774,-19.185709,2
-33.907417,23.194368,2
5.5632024,70.25511,2
64.24544,-72.242805,0
-27.230806,-21.477297,4
50.22056,-21.689434,4
59.36944,2.5201287,1
-15.891368,-17.345959,4
23.744278,-53.863937,0
4.991927,83.14597,2
39.674007,-58.10078,0
27.359917,8.681784,1
17.017351,-12.129073,4
-49.603466,-15.489409,1
34.044125,56.762703,2
-40.63499,-12.059811,1
50.86304,-60.549614,0
66.3364,-12.268103,1
74.11767,-58.509018,0
52.836956,61.287304,2
39.193275,70.04433,2
50.746338,12.056194,1
-17.9457,-80.758514,3
-58.142628,-48.34067,2
49.98537,-19.552465,4
-28.021336,58.848595,2
77.98944,40.281853,2
40.822742,-58.935722,0
67.31004,-65.36653,0
29.25371,-54.870785,0
37.81561,13.951369,1
-14.258585,-52.67511,0
33.93859,54.126842,2
58.050804,-1.7485453,1
79.40781,-59.262314,0
-12.517305,71.17546,2
55.088478,-66.02251,0
-18.7482,-92.73832,3
-39.67791,29.169453,2
-13.645553,-21.38817,4
66.63131,-71.07071,0
-15.822155,52.56315,2
90.21496,-54.67323,0
-41.901714,-84.950615,3
-37.843666,-32.967445,4
51.819004,59.383537,2
-9.505084,8.916623,1
-58.33599,-6.9502444,2
-41.46727,60.68941,2
81.75438,18.088024,2
45.374184,27.17596,2
-69.974205,21.787245,2
25.12685,17.239052,1
-68.55487,-47.259613,2
-85.38392,25.225567,2
53.801064,11.920584,1
24.741777,-18.799793,4
-12.62921,13.947978,1
-87.55773,26.600882,2
-63.584538,56.816036,2
-74.43144,13.344036,2
40.113503,-17.312181,4
-70.190186,-4.4176264,2
72.16045,34.544277,2
-28.822594,29.553627,2
-16.219404,11.770874,1
17.971766,-12.387737,4
57.07861,6.2955384,1
-63.66085,49.91186,2
-55.155064,-19.784796,1
-71.84753,-46.445343,2
29.671968,8.813522,1
-25.966919,73.52541,2
-30.055418,-24.75978,4
26.451727,72.95837,2
80.1359,-62.461365,0
63.8979,58.769253,2
-76.69664,-16.49914,2
-22.905077,-23.017508,4
-77.91112,22.397585,2
28.457342,-19.108139,4
19.004301,75.42517,2
-69.433464,45.990025,2
-55.114544,-72.35964,3
5.672359,75.63931,2
2.1659944,89.04627,2
-10.958899,-61.04891,0
39.50172,-60.013687,0
96.31096,17.427782,2
66.17788,-70.04794,0
50.22417,-21.04144,4
7.7513785,16.04349,1
68.66516,-75.066376,0
29.73252,-15.395313,4
43.154408,-20.833471,4
43.735733,-15.642193,4
-68.002106,29.09786,2
16.038496,-12.444611,4
41.460514,-65.26401,0
3.8967438,-7.6015472,2
5.732033,-50.63727,0
61.752705,10.519924,1
89.27013,-19.106308,2
50.807983,-21.00254,4
13.327309,57.235023,2
-25.058441,-75.16952,3
-37.95016,41.979656,2
-67.1604,52.826233,2
34.3853,55.431885,2
40.995552,-51.45839,0
67.34079,-17.16244,1
-40.812252,-66.97599,0
50.544376,-21.040426,4
4.334586,72.49851,2
61.266876,-63.558697,0
25.284382,-80.17781,3
-79.049065,-5.8812017,2
42.435745,-75.92734,3
71.61514,23.024612,2
74.31161,38.943832,2
