TSNE1,TSNE2,label
11.510534,-2.263192,2
5.822625,4.9828653,2
1.5145403,-2.700925,4
-1.692587,-6.3025165,3
-1.9694991,2.251613,1
3.602338,-10.723377,0
13.037456,-0.87762964,2
0.086964086,-11.828222,0
9.251083,-8.21616,0
11.685821,5.974853,2
-2.2930622,7.2396727,2
-1.1980574,1.5017046,1
-9.873379,-3.5073292,2
6.4177217,1.1263863,1
1.7675179,-3.792038,4
-0.06084124,-4.077805,4
12.616955,4.249083,2
7.4253616,-3.2770689,4
1.5243218,0.7054354,1
-11.421169,4.8694777,2
11.678909,7.377223,2
-3.4961605,8.172926,2
-6.983209,0.095129274,2
-1.9317629,-2.0143301,4
8.424329,0.44143668,1
1.1316986,-9.254705,0
-10.709125,-2.550515,2
-3.9005375,2.5268536,2
1.0257634,7.6570096,2
9.821299,-7.6365857,0
-4.8709893,-3.3620493,4
8.317571,-3.121755,4
9.168321,-0.24402529,1
-2.78014,-2.2162695,4
3.6385257,-9.109217,0
0.22639696,11.022533,2
5.8317666,-9.312372,0
4.8025556,-0.42399374,1
2.7950034,-2.2889977,4
-8.005579,-3.1617467,1
4.4355044,6.659188,2
-6.6201906,-2.339461,1
7.6341615,-9.050152,0
10.116433,-2.142756,1
7.8394027,-4.679532,0
7.1549215,8.850521,2
4.9985356,9.859645,2
7.875679,0.9275639,1
-2.4836233,-7.5363517,3
-10.596743,-8.256169,2
8.139939,-3.001915,4
-3.7011182,8.91555,2
10.185292,6.8139453,2
6.390404,-9.2683325,0
10.246328,-6.979368,0
4.119233,-9.403301,0
6.084792,0.62861913,1
-2.2966657,-11.860301,0
4.2817993,5.4595184,2
9.311426,-0.9652491,1
9.634789,-4.4980145,0
-1.3003277,9.077671,2
8.705516,-8.775046,0
-3.1759086,-6.0359225,3
-4.05078,3.458649,2
-2.0991156,-3.0393455,4
9.808386,-7.3252926,0
-1.954556,6.398789,2
11.900646,-5.5077853,0
-6.399435,-7.7742825,3
-6.508248,-4.6232953,4
6.904497,7.7841945,2
-0.4006448,0.057449635,1
-7.6214647,-1.4067992,2
-4.9125204,8.048316,2
10.63654,2.9897645,2
6.677778,2.792551,2
-8.543087,2.9436138,2
4.350773,0.815279,1
-12.064713,-6.946767,2
-11.290657,4.0289607,2
7.7594194,1.0408529,1
3.939775,-3.343261,4
-1.1396213,0.6324723,1
-12.3598585,5.594076,2
-7.91837,8.002953,2
-9.486266,2.2703488,2
6.351871,-2.9346266,4
-10.448088,0.44297305,2
8.491221,4.269478,2
-2.8791487,2.7709324,2
-1.3996906,0.5262976,1
2.9666538,-2.273137,4
8.902006,0.28225183,1
-7.6094294,6.556171,2
-8.478787,-3.5884395,1
-12.429469,-6.07947,2
5.1110983,-0.4705778,1
-3.2561085,10.376177,2
-6.2104087,-3.4737043,4
3.4698277,9.589638,2
9.725945,-5.0142856,0
8.67413,9.219664,2
-11.07187,-1.8739555,2
-4.2399163,-3.2091074,4
-9.607232,3.7327855,2
4.518591,-3.4636064,4
2.3822718,9.2892,2
-9.150291,6.8793654,2
-9.133075,-9.816361,3
1.0111394,9.062701,2
0.023342095,12.750582,2
-1.9167507,-10.806624,0
5.7707186,-8.519507,0
13.327185,4.9481506,2
10.270777,-7.341271,0
8.287099,-3.0959778,4
2.091836,0.45463434,1
9.250006,-7.2697344,0
4.6266403,-2.8686295,4
7.0461235,-3.283139,4
6.8102245,-2.611989,4
-8.353483,3.9722564,2
2.4015224,-2.0869112,4
5.9497733,-7.3271456,0
1.0165267,-1.6125286,2
0.8335159,-10.862549,0
9.433879,1.1572773,1
14.696872,-0.9928794,2
8.366613,-3.0997999,4
2.1891124,5.9329576,2
-3.8661094,-8.685563,3
-3.9306595,5.2977247,2
-8.839447,7.6157904,2
4.503389,6.160155,2
6.086679,-10.822867,0
9.990021,-2.8139694,1
-6.9074607,-10.770089,0
8.30498,-3.0925217,4
0.94876516,8.1500225,2
9.058247,-8.178836,0
4.118284,-5.432241,3
-11.163944,0.11371117,2
6.233577,-5.5777583,3
8.579084,2.2681491,2
9.661379,6.593792,2
-4.2017813,-7.0134583,3
9.366474,-8.435913,0
3.0549724,7.6101027,2
9.987255,6.998841,2
8.32867,7.094436,2
1.9265393,-3.1265385,4
-2.8170304,5.0070677,2
-8.086592,-3.1785455,1
0.46506566,-4.016622,4
2.2969882,-10.150039,0
9.979793,-7.19562,0
-10.367359,1.8811686,2
0.9078418,7.450384,2
-11.9678545,-3.2767632,2
-1.7907901,-11.166212,0
-5.999185,-7.7769094,3
-3.8825924,-12.112268,0
2.7340953,-10.438845,0
7.1678014,10.073521,2
1.4263357,-3.7288003,4
9.821037,-7.63245,0
-7.7333865,-3.7363017,1
4.497639,-0.70174944,1
6.4245195,-5.8989983,0
7.0632787,0.59901285,1
-7.8606915,-0.49227047,2
1.3169752,-2.1251955,4
-6.0952168,-5.5240736,4
-4.3232374,1.0519108,4
5.567809,-1.8100295,4
-0.08326135,-3.4187076,4
-7.063957,1.0308404,2
-4.1309333,-4.46264,4
4.8687716,-9.483131,0
-2.8992884,2.8838825,2
-7.5542245,4.7485366,2
0.32952788,-0.76555324,1
15.063935,-1.3982695,2
12.62858,-4.1779184,0
-9.022135,7.8587947,2
-5.476777,-0.77569604,1
-11.729084,-2.1814961,2
-6.9669895,1.9011006,2
10.686026,8.160207,2
3.347368,-9.938077,0
14.173145,-2.2660756,2
-7.366442,8.1102085,2
-13.93121,2.7660096,2
10.3777895,2.6690848,2
6.229306,-2.885424,4
2.4697144,11.351443,2
0.43558228,-10.864178,0
2.759092,-2.4421675,4
-7.828283,5.0722246,2
-1.2109393,7.837843,2
4.0916867,-12.289304,0
12.933604,-2.2493327,2
-8.366135,-0.6037771,2
10.399997,-1.7689216,1
7.234146,4.9958,2
5.9842653,9.536887,2
0.89654005,0.035467587,1
-1.8457184,-2.183586,4
-5.5121093,-3.2476118,4
6.988699,2.063341,4
-4.018377,1.0300354,4
4.481877,-12.021048,0
-11.437225,7.0421476,2
7.103556,-6.162636,0
-2.3383462,-11.460536,0
1.3443183,3.6262522,4
-2.4046776,-3.9218042,4
-1.6705232,12.55641,2
7.4559007,-3.2737956,4
-7.0340843,-5.7319775,4
9.470283,8.880346,2
0.34996,-3.30827,4
-0.4890233,-3.057355,4
4.817213,4.0265274,2
3.250023,-10.055602,0
7.3980722,-7.936996,0
-4.7294426,2.3782873,2
-7.771936,6.7463946,2
4.293557,-9.107335,0
-10.518808,5.3487267,2
11.058794,-4.602903,0
-0.24380423,-9.549376,0
4.480792,-7.283701,0
2.7702634,-10.018265,0
