TRIMAP1,TRIMAP2,label
310.63016,-76.347305,2
90.58649,48.079365,2
8.604892,-14.805863,4
-51.078087,-40.773838,3
-56.739536,19.627604,1
84.99178,-72.867485,0
256.2419,-37.453228,2
18.700867,-64.195496,0
195.40742,-87.02013,0
179.88118,22.015638,2
-44.11623,59.128292,2
-35.335182,10.612725,1
-161.1164,-27.93521,2
99.83607,0.25298584,1
11.240384,-19.41284,4
-26.57665,-20.59678,4
212.69446,12.17461,2
134.94118,-33.538586,4
2.8696394,8.734834,1
-137.80405,27.653639,2
167.46155,38.612877,2
-55.87358,59.470417,2
-121.380325,0.44905612,2
-50.83919,-10.974585,4
141.20872,-10.883649,1
37.18337,-58.41939,0
-163.68797,-18.862535,2
-79.736015,27.995943,2
2.6909266,65.27763,2
206.91579,-88.65576,0
-106.87256,-19.263317,4
158.25812,-36.62115,4
168.3781,-23.550243,1
-76.715965,-6.7373238,4
88.0835,-68.36796,0
-3.3511822,72.59085,2
133.67824,-76.30796,0
70.5206,2.5313735,1
33.486202,-15.583773,4
-131.82375,-26.757437,1
59.350494,59.596466,2
-117.25001,-19.55703,1
165.40633,-85.55086,0
239.93164,-49.26228,1
218.70956,-75.265686,0
100.50801,60.45029,2
65.32446,67.912735,2
127.82501,-6.3819056,1
-60.227665,-32.835922,3
-181.3765,-59.375946,2
149.87074,-33.17613,4
-54.64273,63.80763,2
155.06316,38.039722,2
142.04408,-77.82708,0
213.82127,-87.47953,0
97.78918,-69.831024,0
93.63958,0.83397365,1
-25.202005,-61.023098,0
50.755657,52.46115,2
180.05325,-24.733974,1
244.37938,-91.840576,0
-29.401258,66.53529,2
184.77232,-90.14447,0
-71.8451,-44.714214,3
-75.61087,39.844246,2
-66.2168,-18.32092,4
211.05191,-88.42375,0
-41.73448,56.848305,2
267.97012,-96.931625,0
-112.844124,-53.2252,3
-123.73854,-34.338554,4
98.72975,55.453648,2
-31.309168,5.6076193,1
-126.474815,-12.344722,2
-70.01582,57.550117,2
197.8536,14.506057,2
83.37735,15.880851,2
-127.85328,22.428707,2
57.364716,6.48804,1
-183.8207,-48.040432,2
-139.92645,23.31329,2
132.1924,-26.594328,1
60.781338,-22.202707,4
-38.045414,4.969715,1
-140.69867,31.371708,2
-96.43187,48.490273,2
-137.83116,15.713769,2
117.992645,-29.568268,4
-150.05507,2.1284614,2
147.60446,30.304693,2
-62.439713,22.382826,2
-42.229626,6.925482,1
35.293606,-15.846491,4
158.44046,-15.787669,1
-101.9348,46.423405,2
-136.01115,-30.741602,1
-180.49081,-43.055416,2
75.73147,0.74077785,1
-46.13677,69.47701,2
-134.20735,-18.746655,4
39.472385,69.86283,2
241.24393,-92.05858,0
115.790886,54.196632,2
-162.9148,-15.997622,2
-97.381226,-17.267233,4
-130.68445,24.669487,2
74.29969,-23.398027,4
22.138865,67.38453,2
-112.61566,43.447033,2
-143.22392,-60.30978,3
3.9935114,69.03348,2
-2.4752672,81.265434,2
-21.21735,-57.417892,0
131.92667,-71.20055,0
212.49078,16.267181,2
215.20293,-89.264755,0
152.00865,-35.222378,4
13.217499,8.15431,1
210.88646,-87.03906,0
77.51224,-23.079756,4
128.79372,-32.764503,4
125.11863,-29.594059,4
-119.9172,30.062113,2
24.052301,-11.762813,4
141.18683,-61.911415,0
-1.2670127,-4.5452695,2
32.80638,-62.940723,0
165.29503,-9.785401,1
284.3515,-35.067955,2
156.75127,-35.73366,4
17.73608,58.422916,2
-77.62757,-49.799747,3
-68.43739,45.83498,2
-106.72437,46.6802,2
60.311012,58.724247,2
128.96562,-77.87946,0
263.72705,-59.87678,1
-111.8227,-58.173336,0
152.50719,-34.616375,4
0.68704784,65.441765,2
186.9974,-82.19972,0
81.2991,-45.253563,3
-155.15976,-1.450015,2
153.20699,-59.261135,3
150.51372,-2.1128058,2
148.70583,40.1128,2
-84.14352,-45.24657,3
195.44612,-88.25713,0
34.172634,62.838627,2
149.84544,40.420963,2
125.381874,47.355938,2
15.73662,-17.955114,4
-57.178707,49.62647,2
-132.39284,-26.950695,1
-15.34894,-20.05161,4
62.048077,-66.154205,0
212.96645,-89.29787,0
-139.76224,10.194712,2
-0.83083206,64.94346,2
-171.02098,-25.094706,2
-16.158253,-58.9466,0
-109.40334,-51.902336,3
-50.778908,-61.70362,0
70.570755,-68.979065,0
95.95624,60.8966,2
1.819222,-18.932089,4
207.2006,-88.68042,0
-130.22157,-29.555445,1
60.674393,2.6144931,1
158.15508,-61.48482,0
112.39988,-2.6023393,1
-133.00528,-3.2580428,2
-1.0145593,-11.776226,4
-129.51514,-40.77707,4
-77.66777,8.346618,4
106.58733,-14.455458,4
-24.536009,-17.430933,4
-122.43936,11.031053,2
-96.4551,-28.37014,4
112.626396,-72.71313,0
-61.125507,27.248539,2
-111.02931,35.876675,2
-24.366058,3.3781803,1
292.64874,-37.473034,2
286.5807,-102.28317,0
-107.33908,47.56142,2
-96.012375,-8.683369,1
-167.11993,-17.889206,2
-119.26912,20.670668,2
150.2239,44.147312,2
83.12939,-68.76317,0
301.87152,-42.56247,2
-93.34946,52.66532,2
-159.30362,12.978242,2
196.72293,12.3321905,2
117.67228,-28.97201,4
26.1051,75.34669,2
26.72618,-62.54602,0
31.973354,-16.48325,4
-111.97552,37.31956,2
-28.764414,64.213104,2
89.87116,-74.278305,0
289.4889,-50.951786,2
-132.33925,-1.0601249,2
231.64224,-45.629047,1
116.8678,42.887215,2
80.12576,64.52698,2
-11.036687,7.8316107,1
-59.979176,-7.508809,4
-113.94001,-17.658142,4
107.9042,3.1906855,4
-68.062,0.07673737,4
94.91946,-71.73631,0
-128.27689,40.810787,2
182.2596,-74.315315,0
-27.891949,-60.262688,0
4.714756,23.250261,4
-71.6059,-22.701412,4
-22.515089,80.245224,2
134.88065,-33.22354,4
-140.50447,-42.602345,4
129.62708,51.799534,2
-18.288597,-17.792871,4
-33.910313,-16.427711,4
58.77849,30.918474,2
81.69485,-68.96597,0
172.15504,-81.50152,0
-89.14601,25.142391,2
-103.436714,46.223015,2
101.03365,-69.55017,0
-129.20827,31.338762,2
254.92764,-96.469215,0
6.278827,-56.1996,0
103.80621,-59.466587,0
73.3636,-67.51791,0
-2.6642926,63.970005,2
-126.87769,26.937466,2
270.42468,-94.69231,0
-83.81969,60.339977,2
-75.33885,2.8311546,1
-51.18767,-41.510403,3
153.01665,-81.12365,0
15.591425,-62.21319,0
13.096362,-19.573463,4
96.11975,54.976852,2
-82.35373,2.7390766,1
-157.0618,18.534657,2
-57.715412,-61.174477,0
-68.60061,-52.835747,0
230.84618,-0.43194926,2
143.13783,-33.08022,4
243.65302,-90.05509,0
-34.872623,5.2136445,1
-26.036474,74.833626,2
-53.589905,58.24075,2
47.69125,14.950698,1
240.24025,-5.2960773,2
14.878596,61.30103,2
128.88106,-77.62183,0
85.71287,-44.055668,3
-117.15548,-20.583822,1
84.83502,-43.78703,3
215.72173,-3.105315,2
-110.91973,32.93238,2
-132.10161,-33.70577,4
132.11934,-33.272682,4
229.02258,-89.80762,0
18.092861,-17.489655,4
25.204092,-20.063295,4
44.756313,22.775019,1
-34.693813,-15.684631,4
-24.421293,6.623484,1
-104.26843,-13.811503,1
-142.60126,-9.442755,2
210.95137,-73.3206,0
-61.851852,0.5141684,1
61.310097,6.512195,1
-80.00296,7.7697167,2
100.11551,-67.64406,0
92.844864,-20.093678,4
157.15666,-67.75902,0
192.3214,-91.7738,0
-1.6923115,80.31684,2
-3.394879,67.2569,2
59.80008,68.09359,2
-63.480167,51.591904,2
-99.17612,36.610268,2
29.204367,61.519474,2
-40.10368,13.558981,1
-27.265194,-26.235136,4
-148.37566,9.320027,2
-77.920044,-43.10107,3
176.11029,-40.671032,4
18.67868,65.512405,2
-183.71635,-57.449524,2
-14.51219,12.955675,1
134.57011,47.613018,2
-67.43814,26.132948,4
-164.69263,0.6374216,2
163.11974,40.327213,2
10.577703,-56.44219,0
81.75583,55.797874,2
-140.61566,11.390413,2
-84.59112,7.046084,2
153.4751,-34.01707,4
190.90572,-44.87526,4
-29.295454,68.51875,2
