TSNE1,TSNE2,label
159.57281,-34.647392,2
75.834145,90.70652,2
14.74636,-43.49021,4
-26.514067,-118.46605,3
-36.00542,36.433434,1
50.253326,-170.36723,0
197.50407,-27.642464,2
6.007663,-185.329,0
96.612015,-108.096886,0
171.78868,55.42157,2
-43.40964,116.59956,2
-27.630733,26.43321,1
-134.76886,-39.49113,2
71.37673,31.269594,1
20.765188,-54.786217,4
0.70959,-60.165478,4
175.05844,33.283115,2
81.45295,-37.678352,4
11.5488205,29.332724,1
-163.01471,50.049095,2
157.76834,77.765976,2
-53.78732,118.287445,2
-109.414314,9.140467,2
-25.118488,-32.81233,4
96.15859,19.08334,1
14.104107,-147.76128,0
-145.35901,-28.422455,2
-63.202248,42.96191,2
11.256779,136.4205,2
97.96485,-97.34315,0
-51.418163,-42.64257,4
90.626976,-32.938778,4
106.64584,8.553114,1
-29.225203,-36.59939,4
45.42136,-163.34074,0
9.953028,159.57593,2
74.74121,-143.0835,0
49.440826,12.617018,1
28.26064,-34.95423,4
-93.046165,-18.710848,1
62.178757,106.139984,2
-74.59032,-17.948982,1
92.09866,-128.88246,0
132.44182,-14.333843,1
75.282616,-78.04671,0
96.91834,113.9001,2
72.82444,130.27574,2
91.54812,22.902328,1
-32.28817,-129.73315,3
-109.86844,-80.61283,2
89.10785,-28.223837,4
-51.90042,111.41743,2
145.05132,73.73909,2
76.80658,-140.98885,0
109.01252,-91.45628,0
54.585068,-155.73099,0
66.470314,21.046104,1
-23.638369,-188.75153,0
62.488758,101.38181,2
109.06122,-0.9003072,1
107.51677,-60.392273,0
-17.735617,136.60315,2
96.20883,-117.33244,0
-40.765186,-110.95421,3
-72.202934,56.742363,2
-27.444206,-45.34506,4
99.697975,-93.14755,0
-39.252243,106.17741,2
126.99998,-71.033516,0
-79.70164,-125.9073,3
-74.10111,-58.624424,4
95.2681,110.98511,2
-17.922073,16.569002,1
-119.150085,-6.5702796,2
-76.95747,114.15651,2
160.34521,27.89164,2
82.37145,48.667675,2
-134.87747,46.438793,2
45.449818,29.27789,1
-129.93222,-80.765785,2
-162.38162,45.96008,2
81.23664,34.510048,1
44.71143,-45.93423,4
-21.98061,28.528643,1
-167.54713,47.9934,2
-118.13499,108.597626,2
-144.54463,31.08339,2
71.0185,-31.075714,4
-140.20422,-0.9420306,2
126.14742,62.502914,2
-53.56927,54.69135,2
-27.086157,21.427364,1
30.10043,-35.892982,4
103.22206,14.113347,1
-109.35612,79.6304,2
-105.63536,-40.24669,1
-135.25128,-80.851845,2
56.03258,13.787844,1
-47.343464,139.96104,2
-59.43601,-45.073395,4
50.07603,138.72227,2
106.575714,-67.247734,0
116.19532,109.17293,2
-149.05257,-24.221556,2
-42.62225,-44.35838,4
-149.6179,49.24399,2
51.560608,-43.463768,4
36.478962,144.70448,2
-128.94098,89.72613,2
-108.85734,-140.42082,3
11.487986,146.57747,2
5.235077,169.80469,2
-19.993078,-171.75514,0
74.12706,-140.00954,0
182.90805,37.59713,2
100.15918,-89.32829,0
90.5938,-30.475933,4
14.888829,27.780838,1
93.437195,-95.19034,0
52.617992,-35.91024,4
78.46795,-36.909412,4
76.16305,-26.666862,4
-127.366035,57.909603,2
26.65058,-36.57679,4
72.58207,-127.96994,0
2.0282848,-28.517385,2
15.51497,-181.0603,0
108.97517,22.184193,1
203.48619,-29.156866,2
91.51561,-29.986828,4
23.307444,111.65371,2
-48.946487,-145.9874,3
-68.90481,82.72552,2
-124.15397,101.69402,2
62.684082,103.27178,2
78.48602,-154.21667,0
140.47276,-18.078901,1
-78.187836,-161.40018,0
91.070076,-31.143444,4
8.5020485,139.88004,2
107.98067,-110.452705,0
37.572388,-111.01237,3
-156.00969,-0.7098422,2
66.33801,-107.19576,3
138.84987,38.394608,2
138.26462,75.58613,2
-54.50992,-126.681755,3
98.48521,-109.009026,0
35.21633,124.25627,2
141.78044,78.70192,2
119.93129,86.81414,2
21.124561,-47.174477,4
-51.287014,96.558495,2
